group group.name disease flag n.target n.disease n.overlap j.overlap d.target d.disease symptomatic ra re z.pathway z.side d z pval pval.adj
DB00775 Tirofiban inflammatory.bowel.diseases False 2 119 0 0.0 49.0 23.3277310924 False NA NA NA NA 2.97058823529 -0.58790329506 0.278298602317 0.420992439139
DB00775 Tirofiban gastrointestinal.neoplasms False 2 72 0 0.0 49.0 49.8194444444 False NA NA NA NA 2.73611111111 -1.00752917985 0.156840271249 0.420992439139
DB00775 Tirofiban asthma False 2 36 0 0.0 49.0 26.8888888889 False NA NA NA NA 3.04166666667 -0.43801414459 0.330688014982 0.435405886392
DB00775 Tirofiban alzheimer.disease False 2 29 0 0.0 49.0 28.6896551724 False NA NA NA NA 2.72413793103 -1.77437261619 0.0380007681576 0.269220080968
DB00775 Tirofiban metabolism.inborn.errors False 2 289 0 0.0 49.0 16.6332179931 False NA NA NA NA 3.12802768166 0.566581152259 0.714500608389 0.742704579773
DB00775 Tirofiban macular.degeneration False 2 44 0 0.0 49.0 9.61363636364 False NA NA NA NA 3.06818181818 -0.627362597232 0.265210789713 0.420992439139
DB00775 Tirofiban breast.neoplasms False 2 40 0 0.0 49.0 43.4 False NA NA NA NA 2.8375 -0.720009070776 0.235759705339 0.420992439139
DB00775 Tirofiban hypersensitivity False 2 45 0 0.0 49.0 25.2 False NA NA NA NA 2.97777777778 -0.867406423391 0.192859681811 0.420992439139
DB00775 Tirofiban adenocarcinoma False 2 32 0 0.0 49.0 49.625 False NA NA NA NA 2.828125 -0.698588222063 0.242404703188 0.420992439139
DB00775 Tirofiban bone.diseases False 2 144 0 0.0 49.0 27.0208333333 False NA NA NA NA 2.90277777778 -1.02886453004 0.151771669067 0.420992439139
DB00775 Tirofiban insulin.resistance False 2 26 0 0.0 49.0 15.2307692308 False NA NA NA NA 2.96153846154 -1.11289218826 0.132877367726 0.420992439139
DB00775 Tirofiban motor.neuron.disease False 2 31 0 0.0 49.0 38.935483871 False NA NA NA NA 2.72580645161 -1.2551244506 0.104716792866 0.41363133182
DB00775 Tirofiban crohn.disease False 2 71 0 0.0 49.0 26.8309859155 False NA NA NA NA 2.97183098592 -0.575614273683 0.282437965498 0.420992439139
DB00775 Tirofiban endocrine.system.diseases False 2 291 0 0.0 49.0 26.4467353952 False NA NA NA NA 2.98109965636 -0.531921583345 0.297390153987 0.435070780833
DB00775 Tirofiban keratosis False 2 21 0 0.0 49.0 26.6666666667 False NA NA NA NA 2.83333333333 -0.771311293584 0.220261219936 0.420992439139
DB00775 Tirofiban psoriasis False 2 54 0 0.0 49.0 27.0 False NA NA NA NA 3.05555555556 0.296923098382 0.616737389481 0.649630050253
DB00775 Tirofiban varicose.veins False 2 20 0 0.0 49.0 15.3 False NA NA NA NA 3.0 -0.514172192028 0.303565803932 0.435405886392
DB00775 Tirofiban spinal.cord.diseases False 2 59 0 0.0 49.0 38.593220339 False NA NA NA NA 2.83050847458 -0.876487602134 0.190382506687 0.420992439139
DB00775 Tirofiban neoplasms False 2 482 0 0.0 49.0 36.2323651452 False NA NA NA NA 2.86203319502 -0.907331311273 0.182115810524 0.420992439139
DB00775 Tirofiban rheumatic.diseases False 2 59 0 0.0 49.0 28.5084745763 False NA NA NA NA 3.03389830508 -0.0223402134352 0.491088285598 0.554228208032
DB00775 Tirofiban pancreatic.diseases False 2 24 0 0.0 49.0 39.7083333333 False NA NA NA NA 2.91666666667 -0.316349385786 0.375868664955 0.449903401992
DB00775 Tirofiban myocardial.ischemia True 2 43 0 0.0 49.0 15.0465116279 False NA NA NA NA 2.83720930233 -2.26153857752 0.0118629633171 0.175904809302
DB00775 Tirofiban autoimmune.diseases False 2 243 0 0.0 49.0 26.7242798354 False NA NA NA NA 2.9341563786 -0.941439592013 0.17323981614 0.420992439139
DB00775 Tirofiban kidney.neoplasms False 2 20 0 0.0 49.0 35.9 False NA NA NA NA 2.75 -1.30638933911 0.0957100947071 0.397952499045
DB00775 Tirofiban arthritis False 2 76 0 0.0 49.0 29.2105263158 False NA NA NA NA 3.05263157895 0.217612089314 0.586134317846 0.63083166026
DB00775 Tirofiban leukemia False 2 117 0 0.0 49.0 46.641025641 False NA NA NA NA 2.77777777778 -0.919298673788 0.178969685661 0.420992439139
DB00775 Tirofiban hyperinsulinism False 2 26 0 0.0 49.0 15.2307692308 False NA NA NA NA 2.96153846154 -1.07239090417 0.14177224584 0.420992439139
DB00775 Tirofiban diabetes.mellitus.type.2 False 2 72 0 0.0 49.0 18.4305555556 False NA NA NA NA 2.97222222222 -0.950205637379 0.171003887373 0.420992439139
DB00775 Tirofiban arteriosclerosis False 2 38 0 0.0 49.0 18.8421052632 False NA NA NA NA 2.76315789474 -2.36386179971 0.00904277888228 0.175904809302
DB00775 Tirofiban gastroenteritis False 2 122 0 0.0 49.0 22.8524590164 False NA NA NA NA 2.97540983607 -0.597866538335 0.274964494338 0.420992439139
DB00775 Tirofiban liver.cirrhosis False 2 24 0 0.0 49.0 36.25 False NA NA NA NA 2.9375 -0.343690980034 0.365539347653 0.445660963079
DB00775 Tirofiban parkinson.disease False 2 30 0 0.0 49.0 21.2666666667 False NA NA NA NA 2.98333333333 -0.185769489385 0.426312765979 0.488097224817
DB00775 Tirofiban lupus.erythematosus.systemic False 2 75 0 0.0 49.0 22.1066666667 False NA NA NA NA 3.07333333333 0.115786626533 0.546089175148 0.599181178288
DB00775 Tirofiban anemia.hemolytic False 2 29 0 0.0 49.0 20.0344827586 False NA NA NA NA 2.8275862069 -0.991242602897 0.160783566144 0.420992439139
DB00775 Tirofiban lymphoma False 2 24 0 0.0 49.0 60.75 False NA NA NA NA 2.875 -0.340651251099 0.366683070888 0.445660963079
DB00775 Tirofiban colitis.ulcerative False 2 55 0 0.0 49.0 20.5090909091 False NA NA NA NA 2.92727272727 -0.706487599934 0.239942480687 0.420992439139
DB00775 Tirofiban malabsorption.syndromes False 2 34 0 0.0 49.0 20.3823529412 False NA NA NA NA 2.98529411765 -0.27758301468 0.390666236123 0.453862244907
DB00775 Tirofiban colitis False 2 55 0 0.0 49.0 20.5090909091 False NA NA NA NA 2.92727272727 -0.657332813381 0.255483470996 0.420992439139
DB00775 Tirofiban anemia False 2 58 0 0.0 49.0 46.8965517241 False NA NA NA NA 2.81034482759 -0.438485189467 0.33051730204 0.435405886392
DB00775 Tirofiban sarcoma False 2 25 0 0.0 49.0 38.2 False NA NA NA NA 2.72 -1.06370068079 0.143732157982 0.420992439139
DB00775 Tirofiban multiple.sclerosis False 2 69 0 0.0 49.0 32.0 False NA NA NA NA 3.02173913043 -0.297902633034 0.382888739138 0.451465826745
DB00775 Tirofiban coronary.disease True 2 37 0 0.0 49.0 16.4324324324 False NA NA NA NA 2.78378378378 -2.44465398176 0.00724955863931 0.175904809302
DB00775 Tirofiban lymphoma.non.hodgkin False 2 22 0 0.0 49.0 66.0454545455 False NA NA NA NA 2.79545454545 -0.57906082407 0.281274066404 0.420992439139
DB00775 Tirofiban hematologic.diseases False 2 188 2 0.0106382978723 49.0 37.3244680851 False NA NA NA NA 2.65691489362 -2.15485728092 0.01558650209 0.175904809302
DB00775 Tirofiban skin.diseases False 2 278 0 0.0 49.0 28.690647482 False NA NA NA NA 2.90647482014 -0.678502168675 0.248726674626 0.420992439139
DB00775 Tirofiban blood.coagulation.disorders False 2 40 2 0.05 49.0 21.2 False NA NA NA NA 2.3625 -4.81427672613 7.38669865851e-07 5.83549194023e-05
DB00775 Tirofiban cardiovascular.diseases False 2 330 0 0.0 49.0 24.8636363636 False NA NA NA NA 2.82727272727 -1.74040243069 0.0408941895142 0.269220080968
DB00775 Tirofiban amyotrophic.lateral.sclerosis False 2 21 0 0.0 49.0 34.5714285714 False NA NA NA NA 2.66666666667 -1.54730562831 0.060894782601 0.343620558963
DB00775 Tirofiban cardiomyopathy.dilated False 2 29 0 0.0 49.0 26.7586206897 False NA NA NA NA 2.70689655172 -1.57056947981 0.0581413419157 0.343620558963
DB00775 Tirofiban lung.diseases False 2 71 0 0.0 49.0 43.9295774648 False NA NA NA NA 2.92957746479 -0.692799102321 0.244217817824 0.420992439139
DB00775 Tirofiban bacterial.infections False 2 26 0 0.0 49.0 32.9230769231 False NA NA NA NA 3.19230769231 1.20813108029 0.886501576799 0.89786698163
DB00775 Tirofiban diabetes.mellitus.type.1 False 2 82 0 0.0 49.0 21.0 False NA NA NA NA 2.96341463415 -0.928147676367 0.176665485797 0.420992439139
DB00775 Tirofiban arthritis.rheumatoid False 2 42 0 0.0 49.0 29.2857142857 False NA NA NA NA 2.96428571429 -0.482017792601 0.314896653396 0.435405886392
DB00775 Tirofiban liver.cirrhosis.biliary False 2 23 0 0.0 49.0 37.7826086957 False NA NA NA NA 2.89130434783 -0.494761115838 0.310384377536 0.435405886392
DB00775 Tirofiban coronary.artery.disease CT 2 31 0 0.0 49.0 16.4193548387 False NA NA NA NA 2.77419354839 -2.51592696225 0.00593598912547 0.175904809302
DB00775 Tirofiban leukemia.lymphoid False 2 66 0 0.0 49.0 37.8636363636 False NA NA NA NA 2.83333333333 -0.641680409264 0.260540355934 0.420992439139
DB00775 Tirofiban arterial.occlusive.diseases False 2 44 0 0.0 49.0 20.4090909091 False NA NA NA NA 2.76136363636 -2.20251995392 0.0138143006078 0.175904809302
DB00775 Tirofiban heart.diseases False 2 167 0 0.0 49.0 21.1556886228 False NA NA NA NA 2.82934131737 -1.80603546929 0.0354563996967 0.269220080968
DB00678 Losartan bone.diseases.metabolic False 1 27 0 0.0 25.0 15.0 False 0.000000 0.888889 NA NA 3.18518518519 -0.557792969586 0.288492882001 0.344646056319
DB00678 Losartan colorectal.neoplasms False 1 42 0 0.0 25.0 51.5 False NA NA NA NA 2.66666666667 -1.70172026938 0.0444039094334 0.286961906889
DB00678 Losartan eye.diseases False 1 231 0 0.0 25.0 20.5800865801 False NA NA NA NA 3.12554112554 -0.636551315846 0.26220857261 0.344646056319
DB00678 Losartan collagen.diseases False 1 25 0 0.0 25.0 15.36 False NA NA NA NA 3.12 -0.349859006793 0.363222256469 0.404148707903
DB00678 Losartan leukemia.myeloid.acute False 1 43 0 0.0 25.0 51.4418604651 False NA NA NA NA 2.6511627907 -1.76698099021 0.0386157059863 0.286961906889
DB00678 Losartan kidney.diseases True 1 144 1 0.00694444444444 25.0 18.7291666667 False NA NA NA NA 2.97222222222 -1.30621135736 0.0957403457966 0.286961906889
DB00678 Losartan epilepsy False 1 25 0 0.0 25.0 13.56 False NA NA NA NA 3.24 -0.120548755431 0.452024229979 0.46376511907
DB00678 Losartan joint.diseases False 1 79 0 0.0 25.0 28.1898734177 False NA NA NA NA 3.13924050633 -0.321580520138 0.373885251615 0.406853519173
DB00678 Losartan vascular.diseases False 1 181 0 0.0 25.0 27.6077348066 False NA NA NA NA 2.94475138122 -1.13363847653 0.128473113211 0.286961906889
DB00678 Losartan neuroendocrine.tumors False 1 24 0 0.0 25.0 39.6666666667 False NA NA NA NA 2.95833333333 -0.754705059232 0.225212985118 0.329263191434
DB00678 Losartan parkinsonian.disorders False 1 31 0 0.0 25.0 20.6129032258 False NA NA NA NA 2.90322580645 -1.35567838439 0.0876007599181 0.286961906889
DB00678 Losartan hypopigmentation False 1 22 0 0.0 25.0 32.9090909091 False NA NA NA NA 2.90909090909 -0.928856980665 0.176481604982 0.289159080974
DB00678 Losartan intestinal.neoplasms False 1 42 0 0.0 25.0 51.5 False NA NA NA NA 2.66666666667 -1.71147886359 0.0434963748735 0.286961906889
DB00678 Losartan thyroid.diseases False 1 30 0 0.0 25.0 21.8666666667 False NA NA NA NA 3.0 -1.08879403896 0.138122360463 0.286961906889
DB00678 Losartan diabetes.mellitus False 1 162 0 0.0 25.0 19.1234567901 False 0.096491 0.723684 NA NA 3.06172839506 -0.96686896064 0.166804772567 0.289159080974
DB00678 Losartan dementia False 1 42 0 0.0 25.0 30.8095238095 False 0.200000 1.000000 NA NA 2.85714285714 -1.04103523736 0.148929597246 0.286961906889
DB00678 Losartan mycobacterium.infections False 1 22 0 0.0 25.0 32.7272727273 False NA NA NA NA 3.04545454545 -0.674165277263 0.250103121179 0.3406113132
DB00678 Losartan arrhythmias.cardiac False 1 30 0 0.0 25.0 11.4666666667 False 0.100000 0.800000 NA NA 3.03333333333 -1.08343919912 0.139306762243 0.286961906889
DB00678 Losartan prostatic.neoplasms False 1 61 0 0.0 25.0 23.7704918033 False NA NA NA NA 3.08196721311 -0.870684586829 0.191963198274 0.303301853273
DB00678 Losartan head.and.neck.neoplasms False 1 35 0 0.0 25.0 47.0857142857 False NA NA NA NA 2.8 -1.44451246635 0.0742974378021 0.286961906889
DB00678 Losartan inflammatory.bowel.diseases False 1 119 0 0.0 25.0 23.3277310924 False NA NA NA NA 2.94117647059 -1.29572471025 0.0975351724961 0.286961906889
DB00678 Losartan gastrointestinal.neoplasms False 1 72 0 0.0 25.0 49.8194444444 False NA NA NA NA 2.68055555556 -1.7373301026 0.0411644605263 0.286961906889
DB00678 Losartan asthma False 1 36 0 0.0 25.0 26.8888888889 False 0.063830 0.042553 NA NA 3.13888888889 -0.581316871246 0.28051345598 0.344646056319
DB00678 Losartan alzheimer.disease False 1 29 0 0.0 25.0 28.6896551724 False NA NA NA NA 2.89655172414 -1.05140584064 0.146536117235 0.286961906889
DB00678 Losartan metabolism.inborn.errors False 1 289 1 0.00346020761246 25.0 16.6332179931 False NA NA NA NA 3.11764705882 -0.547666963805 0.29196030004 0.344646056319
DB00678 Losartan macular.degeneration False 1 44 0 0.0 25.0 9.61363636364 False NA NA NA NA 3.29545454545 -0.0205664194304 0.491795764105 0.498100838004
DB00678 Losartan breast.neoplasms False 1 40 0 0.0 25.0 43.4 False 0.000000 0.958333 NA NA 2.875 -1.06407956153 0.14364632942 0.286961906889
DB00678 Losartan hypersensitivity False 1 45 0 0.0 25.0 25.2 False 0.250000 0.583333 NA NA 3.11111111111 -0.660767852634 0.254380600998 0.3406113132
DB00678 Losartan adenocarcinoma False 1 32 0 0.0 25.0 49.625 False NA NA NA NA 2.84375 -1.16831139417 0.121340590478 0.286961906889
DB00678 Losartan bone.diseases False 1 144 0 0.0 25.0 27.0208333333 False NA NA NA NA 3.0 -0.917838027886 0.179351835034 0.289159080974
DB00678 Losartan insulin.resistance CT 1 26 0 0.0 25.0 15.2307692308 False NA NA NA NA 3.07692307692 -0.832020777087 0.20269860849 0.308510056977
DB00678 Losartan motor.neuron.disease False 1 31 0 0.0 25.0 38.935483871 False NA NA NA NA 2.8064516129 -1.1553076007 0.123982242264 0.286961906889
DB00678 Losartan crohn.disease False 1 71 0 0.0 25.0 26.8309859155 False NA NA NA NA 2.87323943662 -1.68068063733 0.0464124817668 0.286961906889
DB00678 Losartan endocrine.system.diseases False 1 291 0 0.0 25.0 26.4467353952 False NA NA NA NA 2.98969072165 -1.10533980749 0.134506187541 0.286961906889
DB00678 Losartan keratosis False 1 21 0 0.0 25.0 26.6666666667 False NA NA NA NA 2.85714285714 -1.06247537196 0.144009966363 0.286961906889
DB00678 Losartan psoriasis False 1 54 0 0.0 25.0 27.0 False 0.125000 0.833333 NA NA 3.03703703704 -0.727689773421 0.233401755953 0.329263191434
DB00678 Losartan varicose.veins False 1 20 0 0.0 25.0 15.3 False NA NA NA NA 3.1 -0.546693219579 0.292294756625 0.344646056319
DB00678 Losartan spinal.cord.diseases False 1 59 0 0.0 25.0 38.593220339 False NA NA NA NA 2.83050847458 -1.34582243443 0.0891798942417 0.286961906889
DB00678 Losartan neoplasms False 1 482 0 0.0 25.0 36.2323651452 False NA NA NA NA 2.86721991701 -1.35841680675 0.0871657321369 0.286961906889
DB00678 Losartan rheumatic.diseases False 1 59 0 0.0 25.0 28.5084745763 False NA NA NA NA 3.15254237288 -0.213064769654 0.415638221717 0.437805593541
DB00678 Losartan pancreatic.diseases False 1 24 0 0.0 25.0 39.7083333333 False NA NA NA NA 3.16666666667 0.2006289632 0.579505645418 0.579505645418
DB00678 Losartan myocardial.ischemia CT 1 43 0 0.0 25.0 15.0465116279 False NA NA NA NA 3.04651162791 -1.15134234817 0.124795710806 0.286961906889
DB00678 Losartan autoimmune.diseases False 1 243 0 0.0 25.0 26.7242798354 False NA NA NA NA 3.01646090535 -0.947050732294 0.171806464051 0.289159080974
DB00678 Losartan kidney.neoplasms False 1 20 0 0.0 25.0 35.9 False NA NA NA NA 2.75 -1.57436863068 0.0577011258118 0.286961906889
DB00678 Losartan arthritis False 1 76 0 0.0 25.0 29.2105263158 False 0.216216 0.513514 NA NA 3.13157894737 -0.266952492785 0.394752869639 0.42142536083
DB00678 Losartan leukemia False 1 117 0 0.0 25.0 46.641025641 False NA NA NA NA 2.75213675214 -1.52808539999 0.0632456679588 0.286961906889
DB00678 Losartan hyperinsulinism False 1 26 0 0.0 25.0 15.2307692308 False NA NA NA NA 3.07692307692 -0.830705848097 0.203069910921 0.308510056977
DB00678 Losartan diabetes.mellitus.type.2 True 1 72 0 0.0 25.0 18.4305555556 False 0.038961 0.779221 NA NA 2.98611111111 -1.28448066148 0.0994869128963 0.286961906889
DB00678 Losartan arteriosclerosis False 1 38 0 0.0 25.0 18.8421052632 False NA NA NA NA 2.94736842105 -1.28998476184 0.0985279744543 0.286961906889
DB00678 Losartan gastroenteritis False 1 122 0 0.0 25.0 22.8524590164 False NA NA NA NA 2.94262295082 -1.32642541401 0.0923494127085 0.286961906889
DB00678 Losartan liver.cirrhosis False 1 24 0 0.0 25.0 36.25 False NA NA NA NA 2.83333333333 -1.47320394909 0.0703480252815 0.286961906889
DB00678 Losartan parkinson.disease False 1 30 0 0.0 25.0 21.2666666667 False NA NA NA NA 2.9 -1.27009818527 0.102024828992 0.286961906889
DB00678 Losartan lupus.erythematosus.systemic False 1 75 0 0.0 25.0 22.1066666667 False NA NA NA NA 3.10666666667 -0.563521402391 0.286539945231 0.344646056319
DB00678 Losartan anemia.hemolytic False 1 29 0 0.0 25.0 20.0344827586 False NA NA NA NA 3.06896551724 -0.177163244748 0.429690082689 0.446651533322
DB00678 Losartan lymphoma False 1 24 0 0.0 25.0 60.75 False NA NA NA NA 3.0 -0.435340830475 0.331657525995 0.379723834111
DB00678 Losartan colitis.ulcerative False 1 55 0 0.0 25.0 20.5090909091 False NA NA NA NA 2.92727272727 -1.20996630549 0.113145911209 0.286961906889
DB00678 Losartan malabsorption.syndromes False 1 34 0 0.0 25.0 20.3823529412 False NA NA NA NA 2.97058823529 -1.00449054263 0.157571113737 0.289159080974
DB00678 Losartan colitis False 1 55 0 0.0 25.0 20.5090909091 False NA NA NA NA 2.92727272727 -1.19620564337 0.115808159577 0.286961906889
DB00678 Losartan anemia False 1 58 0 0.0 25.0 46.8965517241 False NA NA NA NA 2.94827586207 -0.3774742804 0.352910587211 0.398284805566
DB00678 Losartan sarcoma False 1 25 0 0.0 25.0 38.2 False NA NA NA NA 2.64 -1.78536416591 0.0371011335543 0.286961906889
DB00678 Losartan multiple.sclerosis False 1 69 0 0.0 25.0 32.0 False 0.555556 1.000000 NA NA 3.05797101449 -0.816378822417 0.207141752555 0.308758461356
DB00678 Losartan coronary.disease False 1 37 0 0.0 25.0 16.4324324324 False NA NA NA NA 3.02702702703 -1.13939029451 0.127270201108 0.286961906889
DB00678 Losartan lymphoma.non.hodgkin False 1 22 0 0.0 25.0 66.0454545455 False NA NA NA NA 2.90909090909 -0.68645242207 0.246213928493 0.3406113132
DB00678 Losartan hematologic.diseases False 1 188 0 0.0 25.0 37.3244680851 False NA NA NA NA 2.8670212766 -0.969254674245 0.166209068998 0.289159080974
DB00678 Losartan skin.diseases False 1 278 0 0.0 25.0 28.690647482 False NA NA NA NA 2.96043165468 -0.943655601807 0.172672834498 0.289159080974
DB00678 Losartan blood.coagulation.disorders False 1 40 0 0.0 25.0 21.2 False NA NA NA NA 2.925 -0.949042276345 0.171299555363 0.289159080974
DB00678 Losartan cardiovascular.diseases CT 1 330 0 0.0 25.0 24.8636363636 False NA NA NA NA 2.93333333333 -1.28339676001 0.0996765542118 0.286961906889
DB00678 Losartan amyotrophic.lateral.sclerosis False 1 21 0 0.0 25.0 34.5714285714 False NA NA NA NA 2.7619047619 -1.31658478011 0.0939889216112 0.286961906889
DB00678 Losartan cardiomyopathy.dilated False 1 29 0 0.0 25.0 26.7586206897 False NA NA NA NA 2.75862068966 -1.45681384193 0.0725838869674 0.286961906889
DB00678 Losartan lung.diseases False 1 71 0 0.0 25.0 43.9295774648 False NA NA NA NA 3.02816901408 -0.729818406224 0.232750596015 0.329263191434
DB00678 Losartan bacterial.infections False 1 26 0 0.0 25.0 32.9230769231 False NA NA NA NA 3.07692307692 -0.512276748761 0.304228667827 0.353442128799
DB00678 Losartan diabetes.mellitus.type.1 False 1 82 0 0.0 25.0 21.0 False NA NA NA NA 3.10975609756 -0.619984884962 0.26763386912 0.344646056319
DB00678 Losartan arthritis.rheumatoid False 1 42 0 0.0 25.0 29.2857142857 False 0.344828 0.137931 NA NA 3.11904761905 -0.316126486147 0.375953251894 0.406853519173
DB00678 Losartan liver.cirrhosis.biliary False 1 23 0 0.0 25.0 37.7826086957 False NA NA NA NA 2.78260869565 -1.54253292881 0.0614720712229 0.286961906889
DB00678 Losartan coronary.artery.disease False 1 31 0 0.0 25.0 16.4193548387 False NA NA NA NA 3.03225806452 -1.147857105 0.125513779301 0.286961906889
DB00678 Losartan leukemia.lymphoid False 1 66 0 0.0 25.0 37.8636363636 False NA NA NA NA 2.86363636364 -1.05742081336 0.145159788362 0.286961906889
DB00678 Losartan arterial.occlusive.diseases False 1 44 0 0.0 25.0 20.4090909091 False NA NA NA NA 2.90909090909 -1.44899058915 0.0736701053618 0.286961906889
DB00678 Losartan heart.diseases False 1 167 0 0.0 25.0 21.1556886228 False NA NA NA NA 2.92215568862 -1.38882047098 0.0824436743644 0.286961906889
DB01169 Arsenic.trioxide bone.diseases.metabolic False 7 27 0 0.0 184.0 15.0 False NA NA NA NA 2.97883597884 0.266575948122 0.60510216185 0.60510216185
DB01169 Arsenic.trioxide colorectal.neoplasms False 7 42 1 0.0208333333333 184.0 51.5 False NA NA NA NA 2.35714285714 -4.25002813695 1.06871831981e-05 0.00016885749453
DB01169 Arsenic.trioxide eye.diseases False 7 231 0 0.0 184.0 20.5800865801 False NA NA NA NA 2.86147186147 -0.750865570603 0.226366781288 0.259173561185
DB01169 Arsenic.trioxide collagen.diseases False 7 25 0 0.0 184.0 15.36 False NA NA NA NA 2.85714285714 -0.137143714455 0.445458599874 0.469216391868
DB01169 Arsenic.trioxide leukemia.myeloid.acute True 7 43 0 0.0 184.0 51.4418604651 False NA NA NA NA 2.32558139535 -4.9360830315 3.98535918172e-07 1.57421687678e-05
DB01169 Arsenic.trioxide kidney.diseases False 7 144 1 0.00666666666667 184.0 18.7291666667 False NA NA NA NA 2.75793650794 -2.30596988366 0.0105561575966 0.0213829859009
DB01169 Arsenic.trioxide epilepsy False 7 25 0 0.0 184.0 13.56 False NA NA NA NA 2.90857142857 -0.352463252446 0.362245436384 0.392019033895
DB01169 Arsenic.trioxide joint.diseases False 7 79 0 0.0 184.0 28.1898734177 False NA NA NA NA 2.77938517179 -1.14349216602 0.126417152737 0.158523096289
DB01169 Arsenic.trioxide vascular.diseases False 7 181 1 0.00534759358289 184.0 27.6077348066 False NA NA NA NA 2.67561168114 -2.43736843266 0.00739729844627 0.0171878405075
DB01169 Arsenic.trioxide neuroendocrine.tumors False 7 24 0 0.0 184.0 39.6666666667 False NA NA NA NA 2.60714285714 -1.87012574369 0.0307331791549 0.0494622756609
DB01169 Arsenic.trioxide parkinsonian.disorders False 7 31 0 0.0 184.0 20.6129032258 False NA NA NA NA 2.60829493088 -3.13241949626 0.00086685982792 0.00570682720047
DB01169 Arsenic.trioxide hypopigmentation False 7 22 0 0.0 184.0 32.9090909091 False NA NA NA NA 2.76623376623 0.036584457619 0.514591831871 0.532424713014
DB01169 Arsenic.trioxide intestinal.neoplasms False 7 42 1 0.0208333333333 184.0 51.5 False NA NA NA NA 2.35714285714 -4.16558181229 1.5527976264e-05 0.000204451687476
DB01169 Arsenic.trioxide thyroid.diseases False 7 30 0 0.0 184.0 21.8666666667 False NA NA NA NA 2.7619047619 -1.44324598136 0.0744755954016 0.101440897185
DB01169 Arsenic.trioxide diabetes.mellitus False 7 162 0 0.0 184.0 19.1234567901 False NA NA NA NA 2.73897707231 -2.83986589572 0.00225662513759 0.00926216920703
