group group.name disease flag n.target n.disease n.overlap j.overlap d.target d.disease symptomatic ra re z.pathway z.side d z pval pval.adj
DB00775 Tirofiban parkinson.disease False 2 30 0 0.0 49.0 21.2666666667 False NA NA NA NA 2.0 0.419096594466 0.662427230267 0.813907424077
DB00775 Tirofiban lupus.erythematosus.systemic False 2 75 0 0.0 49.0 22.1066666667 False NA NA NA -0.407435565114 2.0 0.782363623517 0.782999547213 0.813907424077
DB00775 Tirofiban anemia.hemolytic False 2 29 0 0.0 49.0 20.0344827586 False NA NA NA 1.11297005867 1.5 -1.59663577101 0.0551734602097 0.479432330648
DB00775 Tirofiban lymphoma False 2 24 0 0.0 49.0 60.75 False NA NA NA NA 2.0 0.508333702041 0.694390330647 0.813907424077
DB00775 Tirofiban colitis.ulcerative False 2 55 0 0.0 49.0 20.5090909091 False NA NA NA NA 1.5 -1.14475731667 0.126154850539 0.586249011329
DB00775 Tirofiban malabsorption.syndromes False 2 34 0 0.0 49.0 20.3823529412 False NA NA NA NA 2.0 0.229995946567 0.590952540267 0.813907424077
DB00775 Tirofiban colitis False 2 55 0 0.0 49.0 20.5090909091 False NA NA NA NA 1.5 -1.08080696235 0.139891495388 0.602965440826
DB00775 Tirofiban anemia False 2 58 0 0.0 49.0 46.8965517241 False NA NA NA 1.16310608999 1.5 -0.52061125344 0.301318804163 0.781447182872
DB00775 Tirofiban sarcoma False 2 25 0 0.0 49.0 38.2 False NA NA NA NA 2.0 0.509742362026 0.694884014684 0.813907424077
DB00775 Tirofiban multiple.sclerosis False 2 69 0 0.0 49.0 32.0 False NA NA NA NA 1.0 -2.16631137901 0.0151437003846 0.170907475769
DB00775 Tirofiban coronary.disease True 2 37 0 0.0 49.0 16.4324324324 False NA NA NA NA 1.0 -3.06103381851 0.00110287089648 0.0174253601645
DB00775 Tirofiban lymphoma.non.hodgkin False 2 22 0 0.0 49.0 66.0454545455 False NA NA NA NA 2.0 0.582283735622 0.719812210529 0.813907424077
DB00775 Tirofiban hematologic.diseases False 2 188 2 0.0106382978723 49.0 37.3244680851 False NA NA NA -0.864014363097 0.0 -3.8876657791 5.06064295132e-05 0.00199895396577
DB00775 Tirofiban skin.diseases False 2 278 0 0.0 49.0 28.690647482 False NA NA NA NA 1.0 -0.737502100636 0.230408533116 0.728090964645
DB00775 Tirofiban blood.coagulation.disorders False 2 40 2 0.05 49.0 21.2 False NA NA NA NA 0.0 -6.10646748955 5.09301862558e-10 4.02348471421e-08
DB00775 Tirofiban cardiovascular.diseases False 2 330 0 0.0 49.0 24.8636363636 False NA NA NA NA 1.0 -0.675012361516 0.24983395564 0.729516110982
DB00775 Tirofiban amyotrophic.lateral.sclerosis False 2 21 0 0.0 49.0 34.5714285714 False NA NA NA NA 2.0 0.341289280266 0.633557091447 0.813907424077
DB00775 Tirofiban cardiomyopathy.dilated False 2 29 0 0.0 49.0 26.7586206897 False NA NA NA NA 2.0 0.385745371335 0.650157371474 0.813907424077
DB00775 Tirofiban lung.diseases False 2 71 0 0.0 49.0 43.9295774648 False NA NA NA NA 1.5 -0.422530173622 0.33631904073 0.781447182872
DB00775 Tirofiban bacterial.infections False 2 26 0 0.0 49.0 32.9230769231 False NA NA NA NA 2.0 0.253015629814 0.599871932382 0.813907424077
DB00775 Tirofiban diabetes.mellitus.type.1 False 2 82 0 0.0 49.0 21.0 False NA NA NA NA 1.5 -0.631949788069 0.263709844134 0.729516110982
DB00775 Tirofiban arthritis.rheumatoid False 2 42 0 0.0 49.0 29.2857142857 False NA NA NA -1.43601692043 2.0 0.572917356779 0.716649674033 0.813907424077
DB00775 Tirofiban liver.cirrhosis.biliary False 2 23 0 0.0 49.0 37.7826086957 False NA NA NA NA 2.0 0.313666807541 0.623112943455 0.813907424077
DB00775 Tirofiban coronary.artery.disease CT 2 31 0 0.0 49.0 16.4193548387 False NA NA NA NA 1.5 -1.55413736926 0.0600758265406 0.479432330648
DB00775 Tirofiban leukemia.lymphoid False 2 66 0 0.0 49.0 37.8636363636 False NA NA NA NA 1.5 -0.439761510737 0.330054923473 0.781447182872
DB00775 Tirofiban arterial.occlusive.diseases False 2 44 0 0.0 49.0 20.4090909091 False NA NA NA NA 1.5 -1.31357290285 0.0944949862471 0.529208572041
DB00775 Tirofiban heart.diseases False 2 167 0 0.0 49.0 21.1556886228 False NA NA NA NA 1.0 -1.27880628391 0.100482640261 0.529208572041
DB00678 Losartan bone.diseases.metabolic False 1 27 0 0.0 25.0 15.0 False 0.000000 0.888889 NA NA 2.0 -0.312373652681 0.377378285691 0.678952186418
DB00678 Losartan colorectal.neoplasms False 1 42 0 0.0 25.0 51.5 False NA NA NA NA 2.0 0.314226414657 0.623325459008 0.678952186418
DB00678 Losartan eye.diseases False 1 231 0 0.0 25.0 20.5800865801 False NA NA NA NA 1.0 -1.20081627452 0.114911238717 0.580679428292
DB00678 Losartan collagen.diseases False 1 25 0 0.0 25.0 15.36 False NA NA NA NA 2.0 -0.318904106542 0.374899615109 0.678952186418
DB00678 Losartan leukemia.myeloid.acute False 1 43 0 0.0 25.0 51.4418604651 False NA NA NA NA 1.0 -1.99822445299 0.0228461658087 0.225605887361
DB00678 Losartan kidney.diseases True 1 144 1 0.00694444444444 25.0 18.7291666667 False NA NA NA NA 0.0 -3.86779885095 5.49110977417e-05 0.00433797672159
DB00678 Losartan epilepsy False 1 25 0 0.0 25.0 13.56 False NA NA NA NA 3.0 1.72641143819 0.957863290273 0.957863290273
DB00678 Losartan joint.diseases False 1 79 0 0.0 25.0 28.1898734177 False NA NA NA NA 2.0 0.319370048636 0.625277039874 0.678952186418
DB00678 Losartan vascular.diseases False 1 181 0 0.0 25.0 27.6077348066 False NA NA NA -0.966726820362 1.0 -1.25513410208 0.104715041321 0.580679428292
DB00678 Losartan neuroendocrine.tumors False 1 24 0 0.0 25.0 39.6666666667 False NA NA NA NA 2.0 -0.0177828288364 0.492906051599 0.678952186418
DB00678 Losartan parkinsonian.disorders False 1 31 0 0.0 25.0 20.6129032258 False NA NA NA NA 2.0 -0.0422954934438 0.483131568892 0.678952186418
DB00678 Losartan hypopigmentation False 1 22 0 0.0 25.0 32.9090909091 False NA NA NA -0.748237967707 2.0 -0.0823561471443 0.467181753524 0.678952186418
DB00678 Losartan intestinal.neoplasms False 1 42 0 0.0 25.0 51.5 False NA NA NA NA 2.0 0.325875267956 0.627740635759 0.678952186418
DB00678 Losartan thyroid.diseases False 1 30 0 0.0 25.0 21.8666666667 False NA NA NA NA 1.0 -2.22140375445 0.0131618134867 0.172160510948
DB00678 Losartan diabetes.mellitus False 1 162 0 0.0 25.0 19.1234567901 False 0.096491 0.723684 NA -1.05754540444 2.0 0.522256991649 0.699254295099 0.717416744322
DB00678 Losartan dementia False 1 42 0 0.0 25.0 30.8095238095 False 0.200000 1.000000 NA -0.835200186324 2.0 0.166200919183 0.566000581947 0.678952186418
DB00678 Losartan mycobacterium.infections False 1 22 0 0.0 25.0 32.7272727273 False NA NA NA NA 2.0 -0.22666011164 0.410344023079 0.678952186418
DB00678 Losartan arrhythmias.cardiac False 1 30 0 0.0 25.0 11.4666666667 False 0.100000 0.800000 NA -1.02957862294 2.0 -0.315751704532 0.376095489111 0.678952186418
DB00678 Losartan prostatic.neoplasms False 1 61 0 0.0 25.0 23.7704918033 False NA NA NA NA 2.0 0.232299161656 0.591847168233 0.678952186418
DB00678 Losartan head.and.neck.neoplasms False 1 35 0 0.0 25.0 47.0857142857 False NA NA NA NA 1.0 -1.88876862001 0.0294614196366 0.250778760407
DB00678 Losartan inflammatory.bowel.diseases False 1 119 0 0.0 25.0 23.3277310924 False NA NA NA -1.16555781029 1.0 -1.60967528879 0.0537343811901 0.326539701078
DB00678 Losartan gastrointestinal.neoplasms False 1 72 0 0.0 25.0 49.8194444444 False NA NA NA NA 2.0 0.521084736843 0.698846128453 0.717416744322
DB00678 Losartan asthma False 1 36 0 0.0 25.0 26.8888888889 False 0.063830 0.042553 NA NA 2.0 -0.0103980669711 0.495851846201 0.678952186418
DB00678 Losartan alzheimer.disease False 1 29 0 0.0 25.0 28.6896551724 False NA NA NA NA 2.0 -0.027126281959 0.489179506249 0.678952186418
DB00678 Losartan metabolism.inborn.errors False 1 289 1 0.00346020761246 25.0 16.6332179931 False NA NA NA NA 0.0 -3.06785995539 0.00107798815182 0.0425805319968
DB00678 Losartan macular.degeneration False 1 44 0 0.0 25.0 9.61363636364 False NA NA NA NA 2.0 -0.220847202849 0.41260570416 0.678952186418
DB00678 Losartan breast.neoplasms False 1 40 0 0.0 25.0 43.4 False 0.000000 0.958333 NA NA 2.0 0.212235905123 0.584038501754 0.678952186418
DB00678 Losartan hypersensitivity False 1 45 0 0.0 25.0 25.2 False 0.250000 0.583333 NA NA 2.0 0.0927342387012 0.536942652175 0.678952186418
DB00678 Losartan adenocarcinoma False 1 32 0 0.0 25.0 49.625 False NA NA NA NA 2.0 0.142611012402 0.556701300126 0.678952186418
DB00678 Losartan bone.diseases False 1 144 0 0.0 25.0 27.0208333333 False NA NA NA NA 2.0 0.572301714092 0.716441205657 0.725626349319
DB00678 Losartan insulin.resistance CT 1 26 0 0.0 25.0 15.2307692308 False NA NA NA NA 2.0 -0.368314991395 0.356319187752 0.678952186418
DB00678 Losartan motor.neuron.disease False 1 31 0 0.0 25.0 38.935483871 False NA NA NA NA 2.0 0.135002356983 0.553694994605 0.678952186418
DB00678 Losartan crohn.disease False 1 71 0 0.0 25.0 26.8309859155 False NA NA NA NA 1.0 -1.81296562612 0.0349185615757 0.250778760407
DB00678 Losartan endocrine.system.diseases False 1 291 0 0.0 25.0 26.4467353952 False NA NA NA -1.87897368337 1.0 -0.872266846983 0.191531409699 0.678952186418
DB00678 Losartan keratosis False 1 21 0 0.0 25.0 26.6666666667 False NA NA NA NA 2.0 -0.234670131066 0.407232386177 0.678952186418
DB00678 Losartan psoriasis False 1 54 0 0.0 25.0 27.0 False 0.125000 0.833333 NA -0.0169815023597 2.0 0.196084800842 0.577728103749 0.678952186418
DB00678 Losartan varicose.veins False 1 20 0 0.0 25.0 15.3 False NA NA NA -0.81089145821 2.0 -0.428776756825 0.334042847694 0.678952186418
DB00678 Losartan spinal.cord.diseases False 1 59 0 0.0 25.0 38.593220339 False NA NA NA NA 2.0 0.28315750691 0.611471949791 0.678952186418
DB00678 Losartan neoplasms False 1 482 0 0.0 25.0 36.2323651452 False NA NA NA -1.7398506803 1.0 -0.336511198435 0.368242704173 0.678952186418
DB00678 Losartan rheumatic.diseases False 1 59 0 0.0 25.0 28.5084745763 False NA NA NA NA 2.0 0.223437910416 0.588402649109 0.678952186418
DB00678 Losartan pancreatic.diseases False 1 24 0 0.0 25.0 39.7083333333 False NA NA NA -1.21750807533 2.0 -0.0774905564139 0.469116651788 0.678952186418
DB00678 Losartan myocardial.ischemia CT 1 43 0 0.0 25.0 15.0465116279 False NA NA NA -1.39160552967 2.0 -0.0858052188321 0.465810628877 0.678952186418
DB00678 Losartan autoimmune.diseases False 1 243 0 0.0 25.0 26.7242798354 False NA NA NA NA 1.0 -1.02985074627 0.151540037386 0.639078278106
DB00678 Losartan kidney.neoplasms False 1 20 0 0.0 25.0 35.9 False NA NA NA NA 2.0 -0.111780946266 0.455498547753 0.678952186418
DB00678 Losartan arthritis False 1 76 0 0.0 25.0 29.2105263158 False 0.216216 0.513514 NA NA 2.0 0.347735355513 0.635980529049 0.678952186418
DB00678 Losartan leukemia False 1 117 0 0.0 25.0 46.641025641 False NA NA NA -1.72405356208 1.0 -1.13389341903 0.128419628979 0.596773569961
DB00678 Losartan hyperinsulinism False 1 26 0 0.0 25.0 15.2307692308 False NA NA NA NA 2.0 -0.332513323891 0.369750840254 0.678952186418
DB00678 Losartan diabetes.mellitus.type.2 True 1 72 0 0.0 25.0 18.4305555556 False 0.038961 0.779221 NA NA 2.0 0.208738623169 0.58267385635 0.678952186418
DB00678 Losartan arteriosclerosis False 1 38 0 0.0 25.0 18.8421052632 False NA NA NA NA 2.0 -0.104426373103 0.458415497192 0.678952186418
DB00678 Losartan gastroenteritis False 1 122 0 0.0 25.0 22.8524590164 False NA NA NA NA 1.0 -1.72267287411 0.0424738491866 0.279619507145
DB00678 Losartan liver.cirrhosis False 1 24 0 0.0 25.0 36.25 False NA NA NA NA 2.0 -0.0853087364767 0.466007973075 0.678952186418
DB00678 Losartan parkinson.disease False 1 30 0 0.0 25.0 21.2666666667 False NA NA NA NA 2.0 -0.0138392932226 0.494479097036 0.678952186418
DB00678 Losartan lupus.erythematosus.systemic False 1 75 0 0.0 25.0 22.1066666667 False NA NA NA 0.437640617191 2.0 0.246716610708 0.597436224802 0.678952186418
DB00678 Losartan anemia.hemolytic False 1 29 0 0.0 25.0 20.0344827586 False NA NA NA 0.476614275034 2.0 -0.160000133195 0.436440484647 0.678952186418
DB00678 Losartan lymphoma False 1 24 0 0.0 25.0 60.75 False NA NA NA NA 2.0 0.051031036308 0.520349605319 0.678952186418
DB00678 Losartan colitis.ulcerative False 1 55 0 0.0 25.0 20.5090909091 False NA NA NA NA 1.0 -2.42126835453 0.00773322746387 0.127905169959
DB00678 Losartan malabsorption.syndromes False 1 34 0 0.0 25.0 20.3823529412 False NA NA NA NA 2.0 0.00424480184141 0.501693425841 0.678952186418
DB00678 Losartan colitis False 1 55 0 0.0 25.0 20.5090909091 False NA NA NA NA 1.0 -2.40459205726 0.00809526392144 0.127905169959
DB00678 Losartan anemia False 1 58 0 0.0 25.0 46.8965517241 False NA NA NA -1.56409597853 2.0 0.326883721039 0.628122082972 0.678952186418
DB00678 Losartan sarcoma False 1 25 0 0.0 25.0 38.2 False NA NA NA NA 2.0 0.0260083622805 0.510374665713 0.678952186418
DB00678 Losartan multiple.sclerosis False 1 69 0 0.0 25.0 32.0 False 0.555556 1.000000 NA NA 1.0 -2.163412622 0.0152547288182 0.172160510948
DB00678 Losartan coronary.disease False 1 37 0 0.0 25.0 16.4324324324 False NA NA NA NA 2.0 -0.0875615884016 0.465112566443 0.678952186418
DB00678 Losartan lymphoma.non.hodgkin False 1 22 0 0.0 25.0 66.0454545455 False NA NA NA NA 2.0 0.0220287382372 0.508787484351 0.678952186418
DB00678 Losartan hematologic.diseases False 1 188 0 0.0 25.0 37.3244680851 False NA NA NA 0.144939730563 1.0 -1.02068281002 0.153702370684 0.639078278106
DB00678 Losartan skin.diseases False 1 278 0 0.0 25.0 28.690647482 False NA NA NA NA 1.0 -0.974482759423 0.164908447676 0.651388368321
DB00678 Losartan blood.coagulation.disorders False 1 40 0 0.0 25.0 21.2 False NA NA NA NA 1.0 -2.64411665956 0.00409522110152 0.10784082234
DB00678 Losartan cardiovascular.diseases CT 1 330 0 0.0 25.0 24.8636363636 False NA NA NA NA 1.0 -0.717296740213 0.236595509099 0.678952186418
DB00678 Losartan amyotrophic.lateral.sclerosis False 1 21 0 0.0 25.0 34.5714285714 False NA NA NA NA 2.0 -0.0439797140709 0.482460287023 0.678952186418
DB00678 Losartan cardiomyopathy.dilated False 1 29 0 0.0 25.0 26.7586206897 False NA NA NA NA 2.0 0.0269272399784 0.510741116485 0.678952186418
DB00678 Losartan lung.diseases False 1 71 0 0.0 25.0 43.9295774648 False NA NA NA NA 1.0 -1.82757458636 0.0338067113871 0.250778760407
DB00678 Losartan bacterial.infections False 1 26 0 0.0 25.0 32.9230769231 False NA NA NA NA 2.0 -0.164162875975 0.434801462625 0.678952186418
DB00678 Losartan diabetes.mellitus.type.1 False 1 82 0 0.0 25.0 21.0 False NA NA NA NA 2.0 0.25435248405 0.600388371881 0.678952186418
DB00678 Losartan arthritis.rheumatoid False 1 42 0 0.0 25.0 29.2857142857 False 0.344828 0.137931 NA -0.492049037256 2.0 0.158241174917 0.562866620212 0.678952186418
DB00678 Losartan liver.cirrhosis.biliary False 1 23 0 0.0 25.0 37.7826086957 False NA NA NA NA 2.0 -0.0999460271071 0.460193587458 0.678952186418
DB00678 Losartan coronary.artery.disease False 1 31 0 0.0 25.0 16.4193548387 False NA NA NA NA 2.0 -0.242038014586 0.404375353698 0.678952186418
DB00678 Losartan leukemia.lymphoid False 1 66 0 0.0 25.0 37.8636363636 False NA NA NA NA 2.0 0.381612533171 0.648625606776 0.683218972471
DB00678 Losartan arterial.occlusive.diseases False 1 44 0 0.0 25.0 20.4090909091 False NA NA NA NA 2.0 0.00252378036315 0.501006841624 0.678952186418
DB00678 Losartan heart.diseases False 1 167 0 0.0 25.0 21.1556886228 False NA NA NA NA 1.0 -1.18703980419 0.11760596016 0.580679428292
DB01169 Arsenic.trioxide bone.diseases.metabolic False 7 27 0 0.0 184.0 15.0 False NA NA NA NA 1.85714285714 -0.174099401175 0.430893671903 0.654626924622
DB01169 Arsenic.trioxide colorectal.neoplasms False 7 42 1 0.0208333333333 184.0 51.5 False NA NA NA NA 1.0 -1.97822279082 0.0239517893688 0.157682613344
DB01169 Arsenic.trioxide eye.diseases False 7 231 0 0.0 184.0 20.5800865801 False NA NA NA NA 1.0 -1.40063789291 0.0806611917866 0.28964700687
DB01169 Arsenic.trioxide collagen.diseases False 7 25 0 0.0 184.0 15.36 False NA NA NA NA 2.0 0.592464167686 0.723230095777 0.864627605568
DB01169 Arsenic.trioxide leukemia.myeloid.acute True 7 43 0 0.0 184.0 51.4418604651 False NA NA NA NA 1.14285714286 -1.13385820436 0.128427015722 0.378463934859
DB01169 Arsenic.trioxide kidney.diseases False 7 144 1 0.00666666666667 184.0 18.7291666667 False NA NA NA NA 1.14285714286 -0.918644015438 0.179140900784 0.378842185568
DB01169 Arsenic.trioxide epilepsy False 7 25 0 0.0 184.0 13.56 False NA NA NA NA 2.14285714286 1.45742288977 0.927500158786 0.985096744097
DB01169 Arsenic.trioxide joint.diseases False 7 79 0 0.0 184.0 28.1898734177 False NA NA NA NA 1.57142857143 1.98204662196 0.976262988566 0.986649146447
DB01169 Arsenic.trioxide vascular.diseases False 7 181 1 0.00534759358289 184.0 27.6077348066 False NA NA NA -0.392712168806 1.0 -1.46273568594 0.0717698586885 0.28964700687
DB01169 Arsenic.trioxide neuroendocrine.tumors False 7 24 0 0.0 184.0 39.6666666667 False NA NA NA NA 1.14285714286 -2.2156370169 0.0133581857838 0.117584974612
DB01169 Arsenic.trioxide parkinsonian.disorders False 7 31 0 0.0 184.0 20.6129032258 False NA NA NA NA 1.42857142857 -2.20782059395 0.0136283909448 0.117584974612
DB01169 Arsenic.trioxide hypopigmentation False 7 22 0 0.0 184.0 32.9090909091 False NA NA NA -1.58288137919 1.85714285714 0.899429197518 0.815787953521 0.927782070777
DB01169 Arsenic.trioxide intestinal.neoplasms False 7 42 1 0.0208333333333 184.0 51.5 False NA NA NA NA 1.0 -2.03415927744 0.020967769456 0.150586707911
DB01169 Arsenic.trioxide thyroid.diseases False 7 30 0 0.0 184.0 21.8666666667 False NA NA NA NA 1.42857142857 -1.54515473636 0.0611544199239 0.26839995411
DB01169 Arsenic.trioxide diabetes.mellitus False 7 162 0 0.0 184.0 19.1234567901 False NA NA NA -2.31360246031 1.14285714286 -0.890566150737 0.186580982654 0.378842185568
DB01169 Arsenic.trioxide dementia False 7 42 0 0.0 184.0 30.8095238095 False NA NA NA 0.962812264663 1.42857142857 -0.453770866808 0.324996877158 0.534890693655
DB01169 Arsenic.trioxide mycobacterium.infections False 7 22 0 0.0 184.0 32.7272727273 False NA NA NA NA 1.57142857143 -0.405406726801 0.342589283592 0.552337824566
DB01169 Arsenic.trioxide arrhythmias.cardiac False 7 30 0 0.0 184.0 11.4666666667 False NA NA NA -0.364881967882 1.71428571429 -1.41456558274 0.0785979529375 0.28964700687
