group group.name disease flag n.target n.disease n.overlap j.overlap d.target d.disease symptomatic ra re z.pathway z.side d z pval pval.adj
DB00775 Tirofiban cardiomyopathy.dilated False 2 29 0 0.0 49.0 26.7586206897 False NA NA NA NA 2.25 -0.374547836616 0.353998386835 0.540005981135
DB00775 Tirofiban lung.diseases False 2 71 0 0.0 49.0 43.9295774648 False NA NA NA NA 2.0 -0.336412001733 0.368280100146 0.540005981135
DB00775 Tirofiban bacterial.infections False 2 26 0 0.0 49.0 32.9230769231 False NA NA NA NA 2.0 -0.665049931516 0.253009278569 0.540005981135
DB00775 Tirofiban diabetes.mellitus.type.1 False 2 82 0 0.0 49.0 21.0 False NA NA NA NA 2.0 -0.876910604718 0.19026759785 0.540005981135
DB00775 Tirofiban arthritis.rheumatoid False 2 42 0 0.0 49.0 29.2857142857 False NA NA NA NA 2.0 -0.439445208985 0.330169487353 0.540005981135
DB00775 Tirofiban liver.cirrhosis.biliary False 2 23 0 0.0 49.0 37.7826086957 False NA NA NA NA 2.0 -0.64356366878 0.25992920792 0.540005981135
DB00775 Tirofiban coronary.artery.disease CT 2 31 0 0.0 49.0 16.4193548387 False NA NA NA NA 2.0 -1.23087188872 0.109185391502 0.540005981135
DB00775 Tirofiban leukemia.lymphoid False 2 66 0 0.0 49.0 37.8636363636 False NA NA NA NA 3.0 2.41416096927 0.992114253522 0.992114253522
DB00775 Tirofiban arterial.occlusive.diseases False 2 44 0 0.0 49.0 20.4090909091 False NA NA NA NA 3.0 1.77174390311 0.96178146086 0.992114253522
DB00775 Tirofiban heart.diseases False 2 167 0 0.0 49.0 21.1556886228 False NA NA NA NA 2.0 -0.598793758967 0.274655212331 0.540005981135
DB00678 Losartan bone.diseases.metabolic False 1 27 0 0.0 25.0 15.0 False 0.000000 0.888889 NA NA 2.0 -1.40295258156 0.0803154897625 0.407984316542
DB00678 Losartan colorectal.neoplasms False 1 42 0 0.0 25.0 51.5 False NA NA NA NA 2.0 -0.592730694601 0.276680697996 0.407984316542
DB00678 Losartan eye.diseases False 1 231 0 0.0 25.0 20.5800865801 False NA NA NA NA 2.0 -0.5938616611 0.276302321732 0.407984316542
DB00678 Losartan collagen.diseases False 1 25 0 0.0 25.0 15.36 False NA NA NA NA 3.0 0.59736960721 0.724869679634 0.818067209873
DB00678 Losartan leukemia.myeloid.acute False 1 43 0 0.0 25.0 51.4418604651 False NA NA NA NA 2.0 -0.616208398554 0.268878493058 0.407984316542
DB00678 Losartan kidney.diseases True 1 144 1 0.00694444444444 25.0 18.7291666667 False NA NA NA NA 3.0 1.27364938166 0.898606148486 0.914345713454
DB00678 Losartan epilepsy False 1 25 0 0.0 25.0 13.56 False NA NA NA NA 3.0 0.717469005559 0.763457622847 0.826207564451
DB00678 Losartan joint.diseases False 1 79 0 0.0 25.0 28.1898734177 False NA NA NA NA 2.0 -0.615855367853 0.268994990445 0.407984316542
DB00678 Losartan vascular.diseases False 1 181 0 0.0 25.0 27.6077348066 False NA NA NA NA 3.0 1.36801119128 0.914345713454 0.914345713454
DB00678 Losartan neuroendocrine.tumors False 1 24 0 0.0 25.0 39.6666666667 False NA NA NA NA 2.5 0.122382042076 0.548701770027 0.677303747377
DB00678 Losartan parkinsonian.disorders False 1 31 0 0.0 25.0 20.6129032258 False NA NA NA NA 2.0 -1.32373819668 0.0927950040624 0.407984316542
DB00678 Losartan hypopigmentation False 1 22 0 0.0 25.0 32.9090909091 False NA NA NA NA 2.0 -0.911005994428 0.181146107619 0.407984316542
DB00678 Losartan intestinal.neoplasms False 1 42 0 0.0 25.0 51.5 False NA NA NA NA 2.0 -0.572714636372 0.283418962854 0.407984316542
DB00678 Losartan thyroid.diseases False 1 30 0 0.0 25.0 21.8666666667 False NA NA NA NA 2.5 -0.198342243885 0.421388651157 0.528407991134
DB00678 Losartan diabetes.mellitus False 1 162 0 0.0 25.0 19.1234567901 False 0.096491 0.723684 NA NA 2.0 -0.914930782949 0.180113984264 0.407984316542
DB00678 Losartan dementia False 1 42 0 0.0 25.0 30.8095238095 False 0.200000 1.000000 NA NA 3.0 0.882676927265 0.811294574143 0.843319359964
DB00678 Losartan mycobacterium.infections False 1 22 0 0.0 25.0 32.7272727273 False NA NA NA NA 2.0 -0.846106495248 0.198746668817 0.407984316542
DB00678 Losartan arrhythmias.cardiac False 1 30 0 0.0 25.0 11.4666666667 False 0.100000 0.800000 NA NA 3.0 0.541749814622 0.706004566086 0.818067209873
DB00678 Losartan prostatic.neoplasms False 1 61 0 0.0 25.0 23.7704918033 False NA NA NA NA 2.0 -0.672490624757 0.250635703299 0.407984316542
DB00678 Losartan head.and.neck.neoplasms False 1 35 0 0.0 25.0 47.0857142857 False NA NA NA NA 2.0 -0.669873658523 0.25146916652 0.407984316542
DB00678 Losartan inflammatory.bowel.diseases False 1 119 0 0.0 25.0 23.3277310924 False NA NA NA NA 2.0 -0.761577463939 0.223156114688 0.407984316542
DB00678 Losartan gastrointestinal.neoplasms False 1 72 0 0.0 25.0 49.8194444444 False NA NA NA NA 2.0 -0.511248827898 0.304588416019 0.417859853422
DB00678 Losartan asthma False 1 36 0 0.0 25.0 26.8888888889 False 0.063830 0.042553 NA NA 2.0 -0.681723334496 0.247706954802 0.407984316542
DB00678 Losartan alzheimer.disease False 1 29 0 0.0 25.0 28.6896551724 False NA NA NA NA 3.0 0.798210219236 0.787625745958 0.82963245241
DB00678 Losartan metabolism.inborn.errors False 1 289 1 0.00346020761246 25.0 16.6332179931 False NA NA NA NA 2.0 -0.915154494122 0.180055265122 0.407984316542
DB00678 Losartan macular.degeneration False 1 44 0 0.0 25.0 9.61363636364 False NA NA NA NA 3.0 0.504369670426 0.69299918647 0.817118443749
DB00678 Losartan breast.neoplasms False 1 40 0 0.0 25.0 43.4 False 0.000000 0.958333 NA NA 2.0 -0.619363651042 0.267838410654 0.407984316542
DB00678 Losartan hypersensitivity False 1 45 0 0.0 25.0 25.2 False 0.250000 0.583333 NA NA 2.0 -0.720581753259 0.235583441818 0.407984316542
DB00678 Losartan adenocarcinoma False 1 32 0 0.0 25.0 49.625 False NA NA NA NA 2.0 -0.643999340454 0.25978793084 0.407984316542
DB00678 Losartan bone.diseases False 1 144 0 0.0 25.0 27.0208333333 False NA NA NA NA 2.0 -0.570882302597 0.284039714048 0.407984316542
DB00678 Losartan insulin.resistance CT 1 26 0 0.0 25.0 15.2307692308 False NA NA NA NA 3.0 0.594332223741 0.72385503493 0.818067209873
DB00678 Losartan motor.neuron.disease False 1 31 0 0.0 25.0 38.935483871 False NA NA NA NA 2.0 -0.718404502136 0.236253955828 0.407984316542
DB00678 Losartan crohn.disease False 1 71 0 0.0 25.0 26.8309859155 False NA NA NA NA 2.0 -0.728840200494 0.233049708838 0.407984316542
DB00678 Losartan endocrine.system.diseases False 1 291 0 0.0 25.0 26.4467353952 False NA NA NA NA 2.0 -0.489984174326 0.312072548758 0.417859853422
DB00678 Losartan keratosis False 1 21 0 0.0 25.0 26.6666666667 False NA NA NA NA 2.0 -1.23479681727 0.108453066097 0.407984316542
DB00678 Losartan psoriasis False 1 54 0 0.0 25.0 27.0 False 0.125000 0.833333 NA NA 2.0 -0.691549275236 0.244610212974 0.407984316542
DB00678 Losartan varicose.veins False 1 20 0 0.0 25.0 15.3 False NA NA NA NA 2.0 -1.32283585702 0.0929449850049 0.407984316542
DB00678 Losartan spinal.cord.diseases False 1 59 0 0.0 25.0 38.593220339 False NA NA NA NA 2.0 -0.708150317671 0.239425957547 0.407984316542
DB00678 Losartan neoplasms False 1 482 0 0.0 25.0 36.2323651452 False NA NA NA NA 2.0 -0.359722493296 0.359527334664 0.465617367843
DB00678 Losartan rheumatic.diseases False 1 59 0 0.0 25.0 28.5084745763 False NA NA NA NA 2.0 -0.622260284778 0.26688536571 0.407984316542
DB00678 Losartan pancreatic.diseases False 1 24 0 0.0 25.0 39.7083333333 False NA NA NA NA 2.0 -0.85742594186 0.195604763699 0.407984316542
DB00678 Losartan myocardial.ischemia CT 1 43 0 0.0 25.0 15.0465116279 False NA NA NA NA 2.5 -0.335093560013 0.368777255341 0.469893599548
DB00678 Losartan autoimmune.diseases False 1 243 0 0.0 25.0 26.7242798354 False NA NA NA NA 1.0 -2.45414234438 0.00706105338504 0.139455804355
DB00678 Losartan kidney.neoplasms False 1 20 0 0.0 25.0 35.9 False NA NA NA NA 2.0 -0.896698964563 0.184939786649 0.407984316542
DB00678 Losartan arthritis False 1 76 0 0.0 25.0 29.2105263158 False 0.216216 0.513514 NA NA 2.0 -0.622427736573 0.266830323466 0.407984316542
DB00678 Losartan leukemia False 1 117 0 0.0 25.0 46.641025641 False NA NA NA NA 2.0 -0.520566252694 0.301334481783 0.417859853422
DB00678 Losartan hyperinsulinism False 1 26 0 0.0 25.0 15.2307692308 False NA NA NA NA 3.0 0.662903548259 0.746303835456 0.826207564451
DB00678 Losartan diabetes.mellitus.type.2 True 1 72 0 0.0 25.0 18.4305555556 False 0.038961 0.779221 NA NA 2.0 -1.13246643324 0.128719194384 0.407984316542
DB00678 Losartan arteriosclerosis False 1 38 0 0.0 25.0 18.8421052632 False NA NA NA NA 2.0 -1.21442749655 0.112292260371 0.407984316542
DB00678 Losartan gastroenteritis False 1 122 0 0.0 25.0 22.8524590164 False NA NA NA NA 2.0 -0.806509838862 0.209974468629 0.407984316542
DB00678 Losartan liver.cirrhosis False 1 24 0 0.0 25.0 36.25 False NA NA NA NA 2.0 -0.798672633269 0.212240129635 0.407984316542
DB00678 Losartan parkinson.disease False 1 30 0 0.0 25.0 21.2666666667 False NA NA NA NA 2.0 -1.35032010516 0.0884566629998 0.407984316542
DB00678 Losartan lupus.erythematosus.systemic False 1 75 0 0.0 25.0 22.1066666667 False NA NA NA NA 2.0 -0.772076997166 0.220034412659 0.407984316542
DB00678 Losartan anemia.hemolytic False 1 29 0 0.0 25.0 20.0344827586 False NA NA NA NA 3.0 0.712100506874 0.761798729783 0.826207564451
DB00678 Losartan lymphoma False 1 24 0 0.0 25.0 60.75 False NA NA NA NA 2.0 -0.753913843864 0.225450478625 0.407984316542
DB00678 Losartan colitis.ulcerative False 1 55 0 0.0 25.0 20.5090909091 False NA NA NA NA 1.0 -3.11449475626 0.000921301159226 0.0363913957894
DB00678 Losartan malabsorption.syndromes False 1 34 0 0.0 25.0 20.3823529412 False NA NA NA NA 2.0 -1.11912134549 0.131544187335 0.407984316542
DB00678 Losartan colitis False 1 55 0 0.0 25.0 20.5090909091 False NA NA NA NA 1.0 -3.14246890569 0.000837647530346 0.0363913957894
DB00678 Losartan anemia False 1 58 0 0.0 25.0 46.8965517241 False NA NA NA NA 3.0 1.36785580959 0.914321392822 0.914345713454
DB00678 Losartan sarcoma False 1 25 0 0.0 25.0 38.2 False NA NA NA NA 2.0 -0.822153140542 0.205494872189 0.407984316542
DB00678 Losartan multiple.sclerosis False 1 69 0 0.0 25.0 32.0 False 0.555556 1.000000 NA NA 1.0 -2.51326029072 0.00598105200545 0.139455804355
DB00678 Losartan coronary.disease False 1 37 0 0.0 25.0 16.4324324324 False NA NA NA NA 2.0 -1.28951963449 0.0986087474224 0.407984316542
DB00678 Losartan lymphoma.non.hodgkin False 1 22 0 0.0 25.0 66.0454545455 False NA NA NA NA 2.0 -0.760320329956 0.223531566307 0.407984316542
DB00678 Losartan hematologic.diseases False 1 188 0 0.0 25.0 37.3244680851 False NA NA NA NA 2.0 -0.454467440872 0.324746210632 0.427582510665
DB00678 Losartan skin.diseases False 1 278 0 0.0 25.0 28.690647482 False NA NA NA NA 2.0 -0.503773536506 0.307210263039 0.417859853422
DB00678 Losartan blood.coagulation.disorders False 1 40 0 0.0 25.0 21.2 False NA NA NA NA 3.0 0.760972791004 0.776663340455 0.829140593189
DB00678 Losartan cardiovascular.diseases CT 1 330 0 0.0 25.0 24.8636363636 False NA NA NA NA 2.0 -0.586300715284 0.278836725223 0.407984316542
DB00678 Losartan amyotrophic.lateral.sclerosis False 1 21 0 0.0 25.0 34.5714285714 False NA NA NA NA 2.66666666667 0.40265010574 0.656397178188 0.785687531467
DB00678 Losartan cardiomyopathy.dilated False 1 29 0 0.0 25.0 26.7586206897 False NA NA NA NA 2.0 -1.10270207813 0.135078282016 0.407984316542
DB00678 Losartan lung.diseases False 1 71 0 0.0 25.0 43.9295774648 False NA NA NA NA 2.0 -0.577737564137 0.281720656973 0.407984316542
DB00678 Losartan bacterial.infections False 1 26 0 0.0 25.0 32.9230769231 False NA NA NA NA 2.0 -0.804764385766 0.210477828467 0.407984316542
DB00678 Losartan diabetes.mellitus.type.1 False 1 82 0 0.0 25.0 21.0 False NA NA NA NA 2.0 -0.981397834252 0.163198296875 0.407984316542
DB00678 Losartan arthritis.rheumatoid False 1 42 0 0.0 25.0 29.2857142857 False 0.344828 0.137931 NA NA 2.0 -0.61493529367 0.26929872679 0.407984316542
DB00678 Losartan liver.cirrhosis.biliary False 1 23 0 0.0 25.0 37.7826086957 False NA NA NA NA 2.0 -0.827911831796 0.203860216883 0.407984316542
DB00678 Losartan coronary.artery.disease False 1 31 0 0.0 25.0 16.4193548387 False NA NA NA NA 2.0 -1.31906013508 0.0935745046051 0.407984316542
DB00678 Losartan leukemia.lymphoid False 1 66 0 0.0 25.0 37.8636363636 False NA NA NA NA 2.0 -0.669387508137 0.251624159049 0.407984316542
DB00678 Losartan arterial.occlusive.diseases False 1 44 0 0.0 25.0 20.4090909091 False NA NA NA NA 2.0 -1.11262025133 0.132935779555 0.407984316542
DB00678 Losartan heart.diseases False 1 167 0 0.0 25.0 21.1556886228 False NA NA NA NA 2.0 -0.754804973073 0.225183004769 0.407984316542
DB01169 Arsenic.trioxide bone.diseases.metabolic False 7 27 0 0.0 184.0 15.0 False NA NA NA NA 1.85714285714 -2.15383045578 0.0156267351805 0.102876006605
DB01169 Arsenic.trioxide colorectal.neoplasms False 7 42 1 0.0208333333333 184.0 51.5 False NA NA NA NA 1.71428571429 -0.968191042699 0.166474483774 0.352601508688
DB01169 Arsenic.trioxide eye.diseases False 7 231 0 0.0 184.0 20.5800865801 False NA NA NA NA 1.57142857143 -1.91195416667 0.027941036542 0.129843640401
DB01169 Arsenic.trioxide collagen.diseases False 7 25 0 0.0 184.0 15.36 False NA NA NA NA 2.42857142857 0.428036224468 0.665687626345 0.740694682834
DB01169 Arsenic.trioxide leukemia.myeloid.acute True 7 43 0 0.0 184.0 51.4418604651 False NA NA NA NA 1.57142857143 -1.75506428676 0.0396241560884 0.147126350264
DB01169 Arsenic.trioxide kidney.diseases False 7 144 1 0.00666666666667 184.0 18.7291666667 False NA NA NA NA 2.0 0.347176229019 0.635770536001 0.718210478665
DB01169 Arsenic.trioxide epilepsy False 7 25 0 0.0 184.0 13.56 False NA NA NA NA 2.14285714286 -0.273471701286 0.392245321322 0.561850914176
DB01169 Arsenic.trioxide joint.diseases False 7 79 0 0.0 184.0 28.1898734177 False NA NA NA NA 1.85714285714 -0.257817015964 0.398274065745 0.561850914176
DB01169 Arsenic.trioxide vascular.diseases False 7 181 1 0.00534759358289 184.0 27.6077348066 False NA NA NA NA 1.85714285714 -0.363818799731 0.357996661589 0.561850914176
DB01169 Arsenic.trioxide neuroendocrine.tumors False 7 24 0 0.0 184.0 39.6666666667 False NA NA NA NA 1.85714285714 -0.60382330573 0.272980561488 0.508916281031
DB01169 Arsenic.trioxide parkinsonian.disorders False 7 31 0 0.0 184.0 20.6129032258 False NA NA NA NA 2.14285714286 -0.61930790212 0.26785676986 0.508916281031
DB01169 Arsenic.trioxide hypopigmentation False 7 22 0 0.0 184.0 32.9090909091 False NA NA NA NA 2.57142857143 2.45705935677 0.992996023014 0.997958876186
DB01169 Arsenic.trioxide intestinal.neoplasms False 7 42 1 0.0208333333333 184.0 51.5 False NA NA NA NA 1.71428571429 -0.925410416124 0.177376231362 0.352601508688
DB01169 Arsenic.trioxide thyroid.diseases False 7 30 0 0.0 184.0 21.8666666667 False NA NA NA NA 2.07142857143 -0.175965723764 0.430160435349 0.570647852154
DB01169 Arsenic.trioxide diabetes.mellitus False 7 162 0 0.0 184.0 19.1234567901 False NA NA NA NA 1.42857142857 -4.07886118084 2.26284247003e-05 0.000893822775663
DB01169 Arsenic.trioxide dementia False 7 42 0 0.0 184.0 30.8095238095 False NA NA NA NA 1.85714285714 -1.56157523561 0.0591940435946 0.150849336902
DB01169 Arsenic.trioxide mycobacterium.infections False 7 22 0 0.0 184.0 32.7272727273 False NA NA NA NA 1.85714285714 -0.469427834213 0.319381928365 0.536833454061
DB01169 Arsenic.trioxide arrhythmias.cardiac False 7 30 0 0.0 184.0 11.4666666667 False NA NA NA NA 2.42857142857 0.194639826327 0.577162538807 0.690846069178
DB01169 Arsenic.trioxide prostatic.neoplasms False 7 61 0 0.0 184.0 23.7704918033 False NA NA NA NA 1.28571428571 -3.10194176267 0.000961278883538 0.0108487188285
DB01169 Arsenic.trioxide head.and.neck.neoplasms False 7 35 1 0.0243902439024 184.0 47.0857142857 False NA NA NA NA 1.57142857143 -1.63588274111 0.0509320653713 0.147126350264
DB01169 Arsenic.trioxide inflammatory.bowel.diseases False 7 119 0 0.0 184.0 23.3277310924 False NA NA NA NA 1.57142857143 -2.05872071413 0.0197605003584 0.117785176818
