group group.name disease flag n.target n.disease n.overlap j.overlap d.target d.disease symptomatic ra re z.pathway z.side d z pval pval.adj
DB00775 Tirofiban head.and.neck.neoplasms False 2 35 0 0.0 49.0 47.0857142857 False NA NA NA NA 1.38687258687 4.2152276635 0.999987523683 0.999999999446
DB00775 Tirofiban inflammatory.bowel.diseases False 2 119 0 0.0 49.0 23.3277310924 False NA NA NA NA 1.40207653309 3.65343819961 0.999870623956 0.999999999446
DB00775 Tirofiban gastrointestinal.neoplasms False 2 72 0 0.0 49.0 49.8194444444 False NA NA NA NA 1.37274774775 3.86295390996 0.999943987925 0.999999999446
DB00775 Tirofiban asthma False 2 36 0 0.0 49.0 26.8888888889 False NA NA NA NA 1.44736842105 4.17655831802 0.999985202355 0.999999999446
DB00775 Tirofiban alzheimer.disease False 2 29 0 0.0 49.0 28.6896551724 False NA NA NA NA 1.20133481646 3.59808503912 0.999839715594 0.999999999446
DB00775 Tirofiban metabolism.inborn.errors False 2 289 0 0.0 49.0 16.6332179931 False NA NA NA NA 1.81495023722 4.96310833542 0.999999653131 0.999999999446
DB00775 Tirofiban macular.degeneration False 2 44 0 0.0 49.0 9.61363636364 False NA NA NA NA 1.34683794466 3.86117398452 0.999943578245 0.999999999446
DB00775 Tirofiban breast.neoplasms False 2 40 0 0.0 49.0 43.4 False NA NA NA NA 1.36785714286 3.9636094201 0.999963087499 0.999999999446
DB00775 Tirofiban hypersensitivity False 2 45 0 0.0 49.0 25.2 False NA NA NA NA 1.39456264775 3.98759021731 0.999966626087 0.999999999446
DB00775 Tirofiban adenocarcinoma False 2 32 0 0.0 49.0 49.625 False NA NA NA NA 1.30147058824 3.83630445334 0.999937550221 0.999999999446
DB00775 Tirofiban bone.diseases False 2 144 0 0.0 49.0 27.0208333333 False NA NA NA NA 1.45462328767 3.74094814862 0.999908336328 0.999999999446
DB00775 Tirofiban insulin.resistance False 2 26 0 0.0 49.0 15.2307692308 False NA NA NA NA 0.986263736264 2.75563850112 0.997071115081 0.999999999446
DB00775 Tirofiban motor.neuron.disease False 2 31 0 0.0 49.0 38.935483871 False NA NA NA NA 1.12218963832 3.25865791476 0.999440297213 0.999999999446
DB00775 Tirofiban crohn.disease False 2 71 0 0.0 49.0 26.8309859155 False NA NA NA NA 1.32896006174 3.59436420772 0.999837407655 0.999999999446
DB00775 Tirofiban endocrine.system.diseases False 2 291 0 0.0 49.0 26.4467353952 False NA NA NA NA 1.55775658844 3.83102677461 0.999936195192 0.999999999446
DB00775 Tirofiban keratosis False 2 21 0 0.0 49.0 26.6666666667 False NA NA NA NA 1.13250517598 3.46398123368 0.99973387818 0.999999999446
DB00775 Tirofiban psoriasis False 2 54 0 0.0 49.0 27.0 False NA NA NA NA 1.52116402116 4.41121114567 0.999994860299 0.999999999446
DB00775 Tirofiban varicose.veins False 2 20 0 0.0 49.0 15.3 False NA NA NA NA 0.972727272727 2.85136688672 0.997823414561 0.999999999446
DB00775 Tirofiban spinal.cord.diseases False 2 59 0 0.0 49.0 38.593220339 False NA NA NA NA 1.34954153932 3.81978545072 0.999933216098 0.999999999446
DB00775 Tirofiban neoplasms False 2 482 0 0.0 49.0 36.2323651452 False NA NA NA NA 1.54883234457 3.58232592745 0.999829725732 0.999999999446
DB00775 Tirofiban rheumatic.diseases False 2 59 0 0.0 49.0 28.5084745763 False NA NA NA NA 1.39372047791 3.88940234526 0.999949754302 0.999999999446
DB00775 Tirofiban pancreatic.diseases False 2 24 0 0.0 49.0 39.7083333333 False NA NA NA NA 1.10897435897 3.24156948392 0.999405632743 0.999999999446
DB00775 Tirofiban myocardial.ischemia True 2 43 0 0.0 49.0 15.0465116279 False NA NA NA NA 0.927648578811 2.27376284727 0.98850987541 0.999999999446
DB00775 Tirofiban autoimmune.diseases False 2 243 0 0.0 49.0 26.7242798354 False NA NA NA NA 1.49550684471 3.68719840613 0.999886631714 0.999999999446
DB00775 Tirofiban kidney.neoplasms False 2 20 0 0.0 49.0 35.9 False NA NA NA NA 1.11590909091 3.37556682821 0.999631681003 0.999999999446
DB00775 Tirofiban arthritis False 2 76 0 0.0 49.0 29.2105263158 False NA NA NA NA 1.50236167341 4.26501920444 0.99999000575 0.999999999446
DB00775 Tirofiban leukemia False 2 117 0 0.0 49.0 46.641025641 False NA NA NA NA 1.37398549163 3.62739680478 0.99985685343 0.999999999446
DB00775 Tirofiban hyperinsulinism False 2 26 0 0.0 49.0 15.2307692308 False NA NA NA NA 0.986263736264 2.75417268275 0.997057964333 0.999999999446
DB00775 Tirofiban diabetes.mellitus.type.2 False 2 72 0 0.0 49.0 18.4305555556 False NA NA NA NA 1.2972972973 3.49012024598 0.999758598373 0.999999999446
DB00775 Tirofiban arteriosclerosis False 2 38 0 0.0 49.0 18.8421052632 False NA NA NA NA 0.957894736842 2.50289245685 0.993840851589 0.999999999446
DB00775 Tirofiban gastroenteritis False 2 122 0 0.0 49.0 22.8524590164 False NA NA NA NA 1.40441565309 3.62938233667 0.999857949905 0.999999999446
DB00775 Tirofiban liver.cirrhosis False 2 24 0 0.0 49.0 36.25 False NA NA NA NA 1.12980769231 3.36181045881 0.999612833721 0.999999999446
DB00775 Tirofiban parkinson.disease False 2 30 0 0.0 49.0 21.2666666667 False NA NA NA NA 1.30833333333 3.9355450052 0.999958495947 0.999999999446
DB00775 Tirofiban lupus.erythematosus.systemic False 2 75 0 0.0 49.0 22.1066666667 False NA NA NA NA 1.55471861472 4.40645594543 0.999994746217 0.999999999446
DB00775 Tirofiban anemia.hemolytic False 2 29 0 0.0 49.0 20.0344827586 False NA NA NA NA 1.40378197998 4.31967607516 0.99999218708 0.999999999446
DB00775 Tirofiban lymphoma False 2 24 0 0.0 49.0 60.75 False NA NA NA NA 1.2516025641 3.67248683459 0.999879899235 0.999999999446
DB00775 Tirofiban colitis.ulcerative False 2 55 0 0.0 49.0 20.5090909091 False NA NA NA NA 1.263476874 3.54221138813 0.999801606319 0.999999999446
DB00775 Tirofiban malabsorption.syndromes False 2 34 0 0.0 49.0 20.3823529412 False NA NA NA NA 1.21405228758 3.53939733506 0.999799479136 0.999999999446
DB00775 Tirofiban colitis False 2 55 0 0.0 49.0 20.5090909091 False NA NA NA NA 1.263476874 3.50829148321 0.999774502689 0.999999999446
DB00775 Tirofiban anemia False 2 58 0 0.0 49.0 46.8965517241 False NA NA NA NA 1.43505747126 4.14729558625 0.99998317872 0.999999999446
DB00775 Tirofiban sarcoma False 2 25 0 0.0 49.0 38.2 False NA NA NA NA 1.29555555556 3.95039425525 0.999960988718 0.999999999446
DB00775 Tirofiban multiple.sclerosis False 2 69 0 0.0 49.0 32.0 False NA NA NA NA 1.40344968361 3.79785371377 0.999927022793 0.999999999446
DB00775 Tirofiban coronary.disease True 2 37 0 0.0 49.0 16.4324324324 False NA NA NA NA 0.891198891199 2.20811140871 0.986381746045 0.999999999446
DB00775 Tirofiban lymphoma.non.hodgkin False 2 22 0 0.0 49.0 66.0454545455 False NA NA NA NA 1.25757575758 3.79871232733 0.999927275103 0.999999999446
DB00775 Tirofiban hematologic.diseases False 2 188 2 0.0106382978723 49.0 37.3244680851 False NA NA NA NA 1.32723964166 3.28285226134 0.99948618747 0.999999999446
DB00775 Tirofiban skin.diseases False 2 278 0 0.0 49.0 28.690647482 False NA NA NA NA 1.56099691675 3.93998128284 0.999959256017 0.999999999446
DB00775 Tirofiban blood.coagulation.disorders False 2 40 2 0.05 49.0 21.2 False NA NA NA NA 0.94880952381 2.51380427989 0.99402816517 0.999999999446
DB00775 Tirofiban cardiovascular.diseases False 2 330 0 0.0 49.0 24.8636363636 False NA NA NA NA 1.4171230376 3.26465937253 0.999452021061 0.999999999446
DB00775 Tirofiban amyotrophic.lateral.sclerosis False 2 21 0 0.0 49.0 34.5714285714 False NA NA NA NA 1.0652173913 3.20204789618 0.999317728461 0.999999999446
DB00775 Tirofiban cardiomyopathy.dilated False 2 29 0 0.0 49.0 26.7586206897 False NA NA NA NA 1.30478309232 3.96753283724 0.999963689746 0.999999999446
DB00775 Tirofiban lung.diseases False 2 71 0 0.0 49.0 43.9295774648 False NA NA NA NA 1.42755161104 3.94187535141 0.999959576504 0.999999999446
DB00775 Tirofiban bacterial.infections False 2 26 0 0.0 49.0 32.9230769231 False NA NA NA NA 1.84065934066 6.05245843387 0.999999999287 0.999999999446
DB00775 Tirofiban diabetes.mellitus.type.1 False 2 82 0 0.0 49.0 21.0 False NA NA NA NA 1.34639953542 3.62222553592 0.999853960354 0.999999999446
DB00775 Tirofiban arthritis.rheumatoid False 2 42 0 0.0 49.0 29.2857142857 False NA NA NA NA 1.38961038961 3.95288112963 0.999961392099 0.999999999446
DB00775 Tirofiban liver.cirrhosis.biliary False 2 23 0 0.0 49.0 37.7826086957 False NA NA NA NA 1.11826086957 3.3139766658 0.999540104086 0.999999999446
DB00775 Tirofiban coronary.artery.disease CT 2 31 0 0.0 49.0 16.4193548387 False NA NA NA NA 0.837732160313 2.1067362951 0.982429777882 0.999999999446
DB00775 Tirofiban leukemia.lymphoid False 2 66 0 0.0 49.0 37.8636363636 False NA NA NA NA 1.3137254902 3.75306778479 0.999912658203 0.999999999446
DB00775 Tirofiban arterial.occlusive.diseases False 2 44 0 0.0 49.0 20.4090909091 False NA NA NA NA 1.00839920949 2.59800326604 0.995311619896 0.999999999446
DB00775 Tirofiban heart.diseases False 2 167 0 0.0 49.0 21.1556886228 False NA NA NA NA 1.33045742834 3.29432784651 0.999506713218 0.999999999446
DB00678 Losartan bone.diseases.metabolic False 1 27 0 0.0 25.0 15.0 False 0.000000 0.888889 NA NA 1.92063492063 -0.409406376543 0.341120730456 0.64262093755
DB00678 Losartan colorectal.neoplasms False 1 42 0 0.0 25.0 51.5 False NA NA NA NA 1.9130675526 -0.698170086405 0.242535415741 0.638196512207
DB00678 Losartan eye.diseases False 1 231 0 0.0 25.0 20.5800865801 False NA NA NA NA 2.30036199433 0.0641480314266 0.525573821488 0.721364736449
DB00678 Losartan collagen.diseases False 1 25 0 0.0 25.0 15.36 False NA NA NA NA 2.13692307692 0.850944860565 0.802600008349 0.868567132323
DB00678 Losartan leukemia.myeloid.acute False 1 43 0 0.0 25.0 51.4418604651 False NA NA NA NA 1.77642706131 -1.31224962175 0.0947179620245 0.638196512207
DB00678 Losartan kidney.diseases True 1 144 1 0.00694444444444 25.0 18.7291666667 False NA NA NA NA 2.12186302682 -0.4873560532 0.313003015634 0.64262093755
DB00678 Losartan epilepsy False 1 25 0 0.0 25.0 13.56 False NA NA NA NA 2.19076923077 1.04430173875 0.851827095658 0.897257874093
DB00678 Losartan joint.diseases False 1 79 0 0.0 25.0 28.1898734177 False NA NA NA NA 2.20094936709 0.171908541896 0.56824528445 0.724054475348
DB00678 Losartan vascular.diseases False 1 181 0 0.0 25.0 27.6077348066 False NA NA NA NA 2.09981179042 -0.736904847324 0.230590108028 0.638196512207
DB00678 Losartan neuroendocrine.tumors False 1 24 0 0.0 25.0 39.6666666667 False NA NA NA NA 2.045 0.264487045659 0.604297677205 0.729378342526
DB00678 Losartan parkinsonian.disorders False 1 31 0 0.0 25.0 20.6129032258 False NA NA NA NA 1.79435483871 -1.00891727698 0.156507154325 0.638196512207
DB00678 Losartan hypopigmentation False 1 22 0 0.0 25.0 32.9090909091 False NA NA NA NA 2.09683794466 0.686976330174 0.753951177796 0.850887757798
DB00678 Losartan intestinal.neoplasms False 1 42 0 0.0 25.0 51.5 False NA NA NA NA 1.9130675526 -0.684716908085 0.246761288715 0.638196512207
DB00678 Losartan thyroid.diseases False 1 30 0 0.0 25.0 21.8666666667 False NA NA NA NA 1.83548387097 -0.77375841666 0.219536833737 0.638196512207
DB00678 Losartan diabetes.mellitus False 1 162 0 0.0 25.0 19.1234567901 False 0.096491 0.723684 NA NA 2.15089373627 -0.454917739773 0.324584209978 0.64262093755
DB00678 Losartan dementia False 1 42 0 0.0 25.0 30.8095238095 False 0.200000 1.000000 NA NA 1.95625692137 -0.364519885227 0.357734913738 0.65461707939
DB00678 Losartan mycobacterium.infections False 1 22 0 0.0 25.0 32.7272727273 False NA NA NA NA 2.27272727273 1.39227141692 0.918079888222 0.937228895006
DB00678 Losartan arrhythmias.cardiac False 1 30 0 0.0 25.0 11.4666666667 False 0.100000 0.800000 NA NA 2.01666666667 0.16940440563 0.567260720801 0.724054475348
DB00678 Losartan prostatic.neoplasms False 1 61 0 0.0 25.0 23.7704918033 False NA NA NA NA 2.08090957166 -0.266898402809 0.394773693214 0.66355578221
DB00678 Losartan head.and.neck.neoplasms False 1 35 0 0.0 25.0 47.0857142857 False NA NA NA NA 1.90714285714 -0.623163883042 0.266588416492 0.638196512207
DB00678 Losartan inflammatory.bowel.diseases False 1 119 0 0.0 25.0 23.3277310924 False NA NA NA NA 2.0006302521 -0.994109626345 0.160084749657 0.638196512207
DB00678 Losartan gastrointestinal.neoplasms False 1 72 0 0.0 25.0 49.8194444444 False NA NA NA NA 1.96289954338 -0.820860497252 0.205862867126 0.638196512207
DB00678 Losartan asthma False 1 36 0 0.0 25.0 26.8888888889 False 0.063830 0.042553 NA NA 2.10810810811 0.22783100143 0.590111187619 0.729378342526
DB00678 Losartan alzheimer.disease False 1 29 0 0.0 25.0 28.6896551724 False NA NA NA NA 1.98735632184 -0.0114916498609 0.4954155959 0.71680549151
DB00678 Losartan metabolism.inborn.errors False 1 289 1 0.00346020761246 25.0 16.6332179931 False NA NA NA NA 2.4321560673 0.765388657591 0.7779799275 0.853616864896
DB00678 Losartan macular.degeneration False 1 44 0 0.0 25.0 9.61363636364 False NA NA NA NA 2.24393939394 0.950011567364 0.828946812469 0.88495673223
DB00678 Losartan breast.neoplasms False 1 40 0 0.0 25.0 43.4 False 0.000000 0.958333 NA NA 2.07865853659 0.105753551992 0.542111054905 0.721364736449
DB00678 Losartan hypersensitivity False 1 45 0 0.0 25.0 25.2 False 0.250000 0.583333 NA NA 2.10917874396 0.120286627969 0.547871951733 0.721364736449
DB00678 Losartan adenocarcinoma False 1 32 0 0.0 25.0 49.625 False NA NA NA NA 1.94318181818 -0.43214579119 0.332817727702 0.64262093755
DB00678 Losartan bone.diseases False 1 144 0 0.0 25.0 27.0208333333 False NA NA NA NA 2.18060344828 -0.203609622618 0.419329286453 0.676061502649
DB00678 Losartan insulin.resistance CT 1 26 0 0.0 25.0 15.2307692308 False NA NA NA NA 1.84472934473 -0.561895737754 0.287093528921 0.64262093755
DB00678 Losartan motor.neuron.disease False 1 31 0 0.0 25.0 38.935483871 False NA NA NA NA 1.79737903226 -0.9153319382 0.180008698599 0.638196512207
DB00678 Losartan crohn.disease False 1 71 0 0.0 25.0 26.8309859155 False NA NA NA NA 1.85426447574 -1.4280693539 0.07663594867 0.638196512207
DB00678 Losartan endocrine.system.diseases False 1 291 0 0.0 25.0 26.4467353952 False NA NA NA NA 2.19421691851 -0.639739308944 0.261171047586 0.638196512207
DB00678 Losartan keratosis False 1 21 0 0.0 25.0 26.6666666667 False NA NA NA NA 1.84199134199 -0.346198278095 0.364596854344 0.65461707939
DB00678 Losartan psoriasis False 1 54 0 0.0 25.0 27.0 False 0.125000 0.833333 NA NA 2.11077441077 0.0685843336661 0.527339755288 0.721364736449
DB00678 Losartan varicose.veins False 1 20 0 0.0 25.0 15.3 False NA NA NA NA 1.74761904762 -0.724332013637 0.234430963729 0.638196512207
DB00678 Losartan spinal.cord.diseases False 1 59 0 0.0 25.0 38.593220339 False NA NA NA NA 1.97768361582 -0.652772194391 0.256951575973 0.638196512207
DB00678 Losartan neoplasms False 1 482 0 0.0 25.0 36.2323651452 False NA NA NA NA 2.18078142316 -1.01473464408 0.155116167581 0.638196512207
DB00678 Losartan rheumatic.diseases False 1 59 0 0.0 25.0 28.5084745763 False NA NA NA NA 2.1418079096 0.0891241948004 0.535508395382 0.721364736449
DB00678 Losartan pancreatic.diseases False 1 24 0 0.0 25.0 39.7083333333 False NA NA NA NA 2.03666666667 0.277635883765 0.609354058313 0.729378342526
DB00678 Losartan myocardial.ischemia CT 1 43 0 0.0 25.0 15.0465116279 False NA NA NA NA 1.89482029598 -0.797392072059 0.212611681079 0.638196512207
DB00678 Losartan autoimmune.diseases False 1 243 0 0.0 25.0 26.7242798354 False NA NA NA NA 2.20778519868 -0.448762045051 0.326801660651 0.64262093755
DB00678 Losartan kidney.neoplasms False 1 20 0 0.0 25.0 35.9 False NA NA NA NA 1.73928571429 -0.870635398019 0.191976631125 0.638196512207
DB00678 Losartan arthritis False 1 76 0 0.0 25.0 29.2105263158 False 0.216216 0.513514 NA NA 2.20898838004 0.266808123347 0.605191550303 0.729378342526
DB00678 Losartan leukemia False 1 117 0 0.0 25.0 46.641025641 False NA NA NA NA 1.98942488773 -0.99467790177 0.159946472758 0.638196512207
DB00678 Losartan hyperinsulinism False 1 26 0 0.0 25.0 15.2307692308 False NA NA NA NA 1.84472934473 -0.568699087195 0.284780183692 0.64262093755
DB00678 Losartan diabetes.mellitus.type.2 True 1 72 0 0.0 25.0 18.4305555556 False 0.038961 0.779221 NA NA 1.97260273973 -0.792191525417 0.214124504611 0.638196512207
DB00678 Losartan arteriosclerosis False 1 38 0 0.0 25.0 18.8421052632 False NA NA NA NA 1.83097165992 -0.939589021586 0.173714204864 0.638196512207
DB00678 Losartan gastroenteritis False 1 122 0 0.0 25.0 22.8524590164 False NA NA NA NA 2.0005997601 -0.999254614715 0.158835682568 0.638196512207
DB00678 Losartan liver.cirrhosis False 1 24 0 0.0 25.0 36.25 False NA NA NA NA 1.7375 -1.12715449671 0.129838582726 0.638196512207
DB00678 Losartan parkinson.disease False 1 30 0 0.0 25.0 21.2666666667 False NA NA NA NA 1.80430107527 -0.919661382706 0.178874869456 0.638196512207
DB00678 Losartan lupus.erythematosus.systemic False 1 75 0 0.0 25.0 22.1066666667 False NA NA NA NA 2.19877192982 0.314918893916 0.623588382151 0.735275853581
DB00678 Losartan anemia.hemolytic False 1 29 0 0.0 25.0 20.0344827586 False NA NA NA NA 2.29195402299 1.60884554731 0.946174940685 0.946174940685
DB00678 Losartan lymphoma False 1 24 0 0.0 25.0 60.75 False NA NA NA NA 1.98083333333 -0.083262826581 0.466821278857 0.71680549151
DB00678 Losartan colitis.ulcerative False 1 55 0 0.0 25.0 20.5090909091 False NA NA NA NA 1.90194805195 -0.845987655506 0.198779815396 0.638196512207
DB00678 Losartan malabsorption.syndromes False 1 34 0 0.0 25.0 20.3823529412 False NA NA NA NA 1.79579831933 -0.960856318455 0.168312208348 0.638196512207
DB00678 Losartan colitis False 1 55 0 0.0 25.0 20.5090909091 False NA NA NA NA 1.90194805195 -0.822286670064 0.205456880733 0.638196512207
DB00678 Losartan anemia False 1 58 0 0.0 25.0 46.8965517241 False NA NA NA NA 2.23392752776 0.740671796702 0.770553768087 0.853616864896
DB00678 Losartan sarcoma False 1 25 0 0.0 25.0 38.2 False NA NA NA NA 1.85538461538 -0.407973474877 0.341646574394 0.64262093755
DB00678 Losartan multiple.sclerosis False 1 69 0 0.0 25.0 32.0 False 0.555556 1.000000 NA NA 2.10103519669 -0.297806046285 0.382925599782 0.657633095278
DB00678 Losartan coronary.disease False 1 37 0 0.0 25.0 16.4324324324 False NA NA NA NA 1.87837837838 -0.766067852304 0.221817965062 0.638196512207
DB00678 Losartan lymphoma.non.hodgkin False 1 22 0 0.0 25.0 66.0454545455 False NA NA NA NA 1.9604743083 -0.0575093672468 0.477069722238 0.71680549151
DB00678 Losartan hematologic.diseases False 1 188 0 0.0 25.0 37.3244680851 False NA NA NA NA 2.19490881459 -0.105163472951 0.458123047161 0.71680549151
DB00678 Losartan skin.diseases False 1 278 0 0.0 25.0 28.690647482 False NA NA NA NA 2.24297336324 -0.231721903045 0.408377009093 0.672120494133
DB00678 Losartan blood.coagulation.disorders False 1 40 0 0.0 25.0 21.2 False NA NA NA NA 2.30304878049 1.39196502309 0.918033505075 0.937228895006
DB00678 Losartan cardiovascular.diseases CT 1 330 0 0.0 25.0 24.8636363636 False NA NA NA NA 2.16991668955 -0.739881586956 0.229685923987 0.638196512207
DB00678 Losartan amyotrophic.lateral.sclerosis False 1 21 0 0.0 25.0 34.5714285714 False NA NA NA NA 1.72727272727 -0.87472727913 0.190861156781 0.638196512207
DB00678 Losartan cardiomyopathy.dilated False 1 29 0 0.0 25.0 26.7586206897 False NA NA NA NA 1.95747126437 -0.00240185881905 0.499041797887 0.71680549151
DB00678 Losartan lung.diseases False 1 71 0 0.0 25.0 43.9295774648 False NA NA NA NA 2.10563380282 -0.297908534654 0.382886486922 0.657633095278
DB00678 Losartan bacterial.infections False 1 26 0 0.0 25.0 32.9230769231 False NA NA NA NA 2.30626780627 1.44211645486 0.925365238107 0.937228895006
DB00678 Losartan diabetes.mellitus.type.1 False 1 82 0 0.0 25.0 21.0 False NA NA NA NA 2.14516602997 -0.0347199586279 0.486151522919 0.71680549151
DB00678 Losartan arthritis.rheumatoid False 1 42 0 0.0 25.0 29.2857142857 False 0.344828 0.137931 NA NA 2.16445182724 0.418280973356 0.662129150473 0.769238277755
DB00678 Losartan liver.cirrhosis.biliary False 1 23 0 0.0 25.0 37.7826086957 False NA NA NA NA 1.72826086957 -1.08199611167 0.139627127855 0.638196512207
DB00678 Losartan coronary.artery.disease False 1 31 0 0.0 25.0 16.4193548387 False NA NA NA NA 1.82258064516 -0.848830893153 0.197987698616 0.638196512207
DB00678 Losartan leukemia.lymphoid False 1 66 0 0.0 25.0 37.8636363636 False NA NA NA NA 2.01741293532 -0.411044193833 0.340520064663 0.64262093755
DB00678 Losartan arterial.occlusive.diseases False 1 44 0 0.0 25.0 20.4090909091 False NA NA NA NA 1.83207070707 -1.06717533691 0.142946333664 0.638196512207
DB00678 Losartan heart.diseases False 1 167 0 0.0 25.0 21.1556886228 False NA NA NA NA 2.08436698033 -0.68905278289 0.245395026026 0.638196512207
DB01169 Arsenic.trioxide bone.diseases.metabolic False 7 27 0 0.0 184.0 15.0 False NA NA NA NA 0.487861811391 1.2696283393 0.897891475105 0.999992647544
DB01169 Arsenic.trioxide colorectal.neoplasms False 7 42 1 0.0208333333333 184.0 51.5 False NA NA NA NA 0.272108843537 0.111857204557 0.544531685302 0.999992647544
DB01169 Arsenic.trioxide eye.diseases False 7 231 0 0.0 184.0 20.5800865801 False NA NA NA NA 0.873058314235 1.99212541039 0.976821350215 0.999992647544
DB01169 Arsenic.trioxide collagen.diseases False 7 25 0 0.0 184.0 15.36 False NA NA NA NA 0.698392857143 2.70487981592 0.996583544705 0.999992647544
DB01169 Arsenic.trioxide leukemia.myeloid.acute True 7 43 0 0.0 184.0 51.4418604651 False NA NA NA NA 0.239933554817 -0.0589461776666 0.476497488756 0.999992647544
DB01169 Arsenic.trioxide kidney.diseases False 7 144 1 0.00666666666667 184.0 18.7291666667 False NA NA NA NA 0.745824792389 1.58840479363 0.943902582892 0.999992647544
DB01169 Arsenic.trioxide epilepsy False 7 25 0 0.0 184.0 13.56 False NA NA NA NA 0.598392857143 2.00566637612 0.97755407255 0.999992647544
DB01169 Arsenic.trioxide joint.diseases False 7 79 0 0.0 184.0 28.1898734177 False NA NA NA NA 0.65402245679 1.68484989394 0.95399123209 0.999992647544
DB01169 Arsenic.trioxide vascular.diseases False 7 181 1 0.00534759358289 184.0 27.6077348066 False NA NA NA NA 0.623952543284 0.693845539392 0.756110459887 0.999992647544
DB01169 Arsenic.trioxide neuroendocrine.tumors False 7 24 0 0.0 184.0 39.6666666667 False NA NA NA NA 0.288594470046 0.677487775559 0.750951738201 0.999992647544
DB01169 Arsenic.trioxide parkinsonian.disorders False 7 31 0 0.0 184.0 20.6129032258 False NA NA NA NA 0.144918748484 -0.83563753303 0.201679423533 0.999992647544
DB01169 Arsenic.trioxide hypopigmentation False 7 22 0 0.0 184.0 32.9090909091 False NA NA NA NA 0.722346618898 3.25625162243 0.999435531723 0.999992647544
DB01169 Arsenic.trioxide intestinal.neoplasms False 7 42 1 0.0208333333333 184.0 51.5 False NA NA NA NA 0.272108843537 0.14433577784 0.557382336271 0.999992647544
DB01169 Arsenic.trioxide thyroid.diseases False 7 30 0 0.0 184.0 21.8666666667 False NA NA NA NA 0.338223938224 0.521923475375 0.69913819369 0.999992647544
DB01169 Arsenic.trioxide diabetes.mellitus False 7 162 0 0.0 184.0 19.1234567901 False NA NA NA NA 0.642170981915 0.771046716192 0.77966037906 0.999992647544
DB01169 Arsenic.trioxide dementia False 7 42 0 0.0 184.0 30.8095238095 False NA NA NA NA 0.414965986395 0.889314568134 0.813082977869 0.999992647544
DB01169 Arsenic.trioxide mycobacterium.infections False 7 22 0 0.0 184.0 32.7272727273 False NA NA NA NA 0.698835647112 3.05029182022 0.99885690444 0.999992647544
